OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;PHOSPHORIC ACID
7.0;15.0;33.0;67.0;13.0;25.0;6.0;14.0;33.0;67.0;12.0;21.0;9.0;-18.0;45.0;-65.0;PHOSPHORIC ACID
11.0;23.0;51.0;104.0;21.0;40.0;10.0;20.0;47.0;94.0;18.0;34.0;9.0;-18.0;45.0;-65.0;PHOSPHORIC ACID
14.0;29.0;65.0;135.0;27.0;51.0;13.0;26.0;60.0;116.0;24.0;41.0;9.0;-18.0;45.0;-65.0;PHOSPHORIC ACID
16.0;34.0;71.0;144.0;29.0;54.0;10.0;24.0;55.0;114.0;24.0;43.0;-4.0;5.0;1.0;-23.0;PHOSPHORIC ACID
15.0;32.0;68.0;140.0;29.0;55.0;12.0;27.0;57.0;120.0;24.0;46.0;-4.0;6.0;1.0;-23.0;PHOSPHORIC ACID
13.0;25.0;55.0;119.0;27.0;53.0;13.0;27.0;56.0;113.0;22.0;44.0;-4.0;-1.0;1.0;-23.0;PHOSPHORIC ACID
13.0;28.0;58.0;118.0;26.0;49.0;9.0;23.0;52.0;110.0;22.0;40.0;4.0;-10.0;11.0;-31.0;PHOSPHORIC ACID
14.0;30.0;62.0;126.0;28.0;55.0;13.0;31.0;68.0;138.0;29.0;54.0;4.0;-15.0;59.0;-80.0;PHOSPHORIC ACID
22.0;46.0;97.0;196.0;40.0;74.0;17.0;38.0;81.0;170.0;32.0;61.0;23.0;-18.0;74.0;-87.0;PHOSPHORIC ACID
23.0;49.0;100.0;201.0;40.0;73.0;17.0;37.0;84.0;178.0;35.0;63.0;22.0;-30.0;116.0;-135.0;PHOSPHORIC ACID
24.0;52.0;109.0;218.0;44.0;80.0;22.0;48.0;99.0;206.0;39.0;74.0;28.0;-35.0;145.0;-175.0;PHOSPHORIC ACID
26.0;56.0;118.0;239.0;49.0;92.0;21.0;49.0;106.0;227.0;46.0;84.0;36.0;-38.0;151.0;-184.0;PHOSPHORIC ACID
33.0;70.0;146.0;292.0;59.0;108.0;26.0;58.0;128.0;268.0;54.0;98.0;34.0;-46.0;169.0;-186.0;PHOSPHORIC ACID
34.0;73.0;153.0;320.0;64.0;119.0;30.0;67.0;145.0;295.0;59.0;108.0;39.0;-51.0;191.0;-210.0;PHOSPHORIC ACID
41.0;86.0;180.0;367.0;73.0;133.0;32.0;73.0;160.0;328.0;66.0;120.0;60.0;-53.0;235.0;-242.0;PHOSPHORIC ACID
47.0;97.0;198.0;411.0;81.0;146.0;39.0;82.0;175.0;373.0;72.0;132.0;53.0;-56.0;236.0;-246.0;PHOSPHORIC ACID
52.0;110.0;225.0;455.0;89.0;160.0;39.0;89.0;196.0;404.0;78.0;145.0;49.0;-64.0;230.0;-255.0;PHOSPHORIC ACID
54.0;115.0;234.0;482.0;96.0;171.0;43.0;96.0;204.0;432.0;83.0;153.0;54.0;-59.0;231.0;-255.0;PHOSPHORIC ACID
58.0;123.0;256.0;509.0;101.0;183.0;45.0;102.0;220.0;459.0;89.0;166.0;57.0;-64.0;243.0;-259.0;PHOSPHORIC ACID
