OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;Unname;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;DIESEL
8.0;23.0;53.0;44.0;-2.0;2.0;7.0;1.0;-6.0;-45.0;-15.0;-9.0;8.0;2.0;-8.0;6.0;DIESEL
12.0;34.0;32.0;43.0;0.0;2.0;8.0;0.0;-6.0;-45.0;-16.0;-11.0;-2.0;2.0;-8.0;0.0;DIESEL
9.0;33.0;45.0;35.0;0.0;18.0;9.0;0.0;-3.0;-42.0;-16.0;-11.0;5.0;8.0;-7.0;-1.0;DIESEL
5.0;14.0;53.0;60.0;5.0;18.0;12.0;0.0;-3.0;-39.0;-15.0;-10.0;5.0;8.0;-5.0;-3.0;DIESEL
7.0;13.0;19.0;24.0;5.0;25.0;7.0;1.0;0.0;-34.0;-15.0;-9.0;5.0;8.0;-4.0;-1.0;DIESEL
4.0;14.0;21.0;3.0;4.0;20.0;15.0;1.0;0.0;-13.0;-16.0;-6.0;4.0;13.0;-4.0;0.0;DIESEL
7.0;13.0;23.0;3.0;0.0;10.0;7.0;1.0;-3.0;-13.0;-13.0;-6.0;4.0;11.0;-4.0;-3.0;DIESEL
5.0;10.0;23.0;-9.0;-1.0;10.0;9.0;1.0;-13.0;-31.0;-12.0;-6.0;4.0;11.0;-5.0;3.0;DIESEL
11.0;16.0;35.0;3.0;0.0;8.0;7.0;1.0;-13.0;-31.0;-13.0;-6.0;4.0;10.0;-3.0;4.0;DIESEL
11.0;22.0;34.0;24.0;0.0;12.0;7.0;1.0;-14.0;-48.0;-14.0;-9.0;6.0;3.0;-9.0;4.0;DIESEL
14.0;21.0;35.0;65.0;1.0;11.0;10.0;1.0;-13.0;-65.0;-12.0;-9.0;5.0;3.0;-9.0;4.0;DIESEL
8.0;31.0;45.0;55.0;6.0;14.0;8.0;-1.0;-2.0;-68.0;-11.0;-8.0;5.0;3.0;-6.0;4.0;DIESEL
7.0;20.0;60.0;75.0;11.0;14.0;11.0;7.0;9.0;-65.0;-11.0;-8.0;2.0;3.0;-6.0;2.0;DIESEL
