OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;ACETIC_ACID
-6.0;-14.0;-29.0;-52.0;-10.0;-19.0;-2.0;-3.0;-14.0;-43.0;-9.0;-17.0;-1.0;8.0;-3.0;3.0;ACETIC_ACID
-6.0;-14.0;-29.0;-52.0;-10.0;-19.0;-2.0;-3.0;-14.0;-43.0;-9.0;-17.0;-1.0;8.0;-3.0;3.0;ACETIC_ACID
-1.0;-1.0;-1.0;-5.0;-1.0;0.0;-1.0;-4.0;-8.0;-3.0;1.0;0.0;-24.0;31.0;-97.0;91.0;ACETIC_ACID
6.0;11.0;26.0;97.0;19.0;30.0;17.0;30.0;54.0;104.0;19.0;33.0;-3.0;-2.0;4.0;-3.0;ACETIC_ACID
14.0;26.0;55.0;97.0;19.0;23.0;12.0;21.0;46.0;93.0;19.0;36.0;-3.0;-2.0;4.0;-4.0;ACETIC_ACID
16.0;31.0;70.0;137.0;26.0;45.0;20.0;39.0;79.0;148.0;27.0;49.0;-5.0;-8.0;4.0;-4.0;ACETIC_ACID
15.0;29.0;58.0;108.0;22.0;35.0;18.0;36.0;66.0;121.0;23.0;39.0;-3.0;-8.0;14.0;-8.0;ACETIC_ACID
11.0;22.0;49.0;93.0;19.0;37.0;15.0;32.0;63.0;123.0;25.0;46.0;-5.0;-8.0;4.0;-20.0;ACETIC_ACID
19.0;38.0;85.0;175.0;33.0;55.0;16.0;36.0;75.0;156.0;33.0;60.0;-5.0;-8.0;4.0;-20.0;ACETIC_ACID
26.0;52.0;111.0;228.0;42.0;73.0;26.0;53.0;109.0;222.0;45.0;77.0;-5.0;-3.0;4.0;-20.0;ACETIC_ACID
31.0;65.0;136.0;263.0;49.0;81.0;23.0;51.0;104.0;217.0;43.0;78.0;-12.0;-1.0;-10.0;5.0;ACETIC_ACID
7.0;13.0;27.0;47.0;9.0;16.0;5.0;12.0;27.0;57.0;11.0;14.0;4.0;2.0;-6.0;8.0;ACETIC_ACID
