OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;ACETONE
-6.0;-9.0;-4.0;-9.0;6.0;14.0;7.0;38.0;60.0;76.0;14.0;30.0;-6.0;0.0;-6.0;-3.0;ACETONE
-5.0;-3.0;-2.0;48.0;9.0;19.0;13.0;31.0;54.0;51.0;14.0;21.0;1.0;0.0;-5.0;-7.0;ACETONE
9.0;19.0;34.0;48.0;8.0;20.0;13.0;31.0;54.0;95.0;22.0;39.0;1.0;2.0;-8.0;-7.0;ACETONE
13.0;38.0;74.0;136.0;33.0;69.0;28.0;64.0;114.0;223.0;42.0;72.0;-1.0;7.0;-5.0;-7.0;ACETONE
33.0;69.0;132.0;249.0;46.0;77.0;35.0;75.0;145.0;247.0;47.0;78.0;-1.0;4.0;-5.0;-4.0;ACETONE
38.0;75.0;138.0;261.0;50.0;85.0;47.0;95.0;165.0;283.0;54.0;86.0;1.0;4.0;-4.0;-7.0;ACETONE
42.0;80.0;150.0;282.0;51.0;87.0;40.0;91.0;165.0;278.0;53.0;86.0;9.0;4.0;-4.0;-7.0;ACETONE
42.0;80.0;149.0;274.0;51.0;82.0;49.0;95.0;163.0;276.0;50.0;79.0;6.0;4.0;-4.0;-4.0;ACETONE
35.0;70.0;136.0;256.0;47.0;75.0;30.0;66.0;123.0;228.0;45.0;81.0;6.0;2.0;-2.0;-5.0;ACETONE
37.0;75.0;145.0;256.0;45.0;72.0;32.0;70.0;131.0;240.0;45.0;74.0;6.0;2.0;-2.0;-10.0;ACETONE
38.0;75.0;140.0;264.0;47.0;73.0;31.0;67.0;134.0;233.0;45.0;74.0;6.0;6.0;-2.0;-5.0;ACETONE
36.0;71.0;126.0;224.0;42.0;70.0;32.0;67.0;128.0;226.0;42.0;66.0;4.0;13.0;-5.0;-5.0;ACETONE
35.0;69.0;129.0;227.0;44.0;71.0;35.0;77.0;150.0;250.0;48.0;72.0;3.0;10.0;-4.0;-10.0;ACETONE
41.0;78.0;141.0;235.0;45.0;74.0;36.0;76.0;139.0;241.0;47.0;72.0;3.0;10.0;-4.0;-10.0;ACETONE
42.0;79.0;140.0;246.0;44.0;70.0;41.0;83.0;150.0;244.0;45.0;66.0;3.0;6.0;-5.0;-10.0;ACETONE
48.0;82.0;158.0;279.0;48.0;69.0;37.0;76.0;138.0;218.0;42.0;70.0;1.0;4.0;-5.0;-10.0;ACETONE
42.0;80.0;144.0;255.0;45.0;65.0;29.0;69.0;129.0;229.0;44.0;67.0;1.0;8.0;-7.0;-11.0;ACETONE
50.0;92.0;165.0;269.0;47.0;70.0;35.0;79.0;139.0;251.0;45.0;75.0;5.0;4.0;-7.0;-9.0;ACETONE
53.0;98.0;178.0;306.0;52.0;81.0;42.0;85.0;153.0;267.0;50.0;77.0;5.0;4.0;-7.0;-9.0;ACETONE
57.0;106.0;187.0;307.0;55.0;80.0;45.0;94.0;164.0;269.0;49.0;75.0;1.0;4.0;-7.0;-9.0;ACETONE
55.0;100.0;177.0;298.0;52.0;75.0;43.0;87.0;160.0;258.0;46.0;68.0;4.0;3.0;-5.0;-12.0;ACETONE
52.0;96.0;169.0;284.0;49.0;74.0;45.0;90.0;164.0;260.0;51.0;79.0;-6.0;-1.0;-5.0;-12.0;ACETONE
57.0;104.0;187.0;316.0;54.0;77.0;43.0;89.0;160.0;268.0;49.0;75.0;-6.0;-1.0;-7.0;-13.0;ACETONE
54.0;95.0;167.0;276.0;51.0;74.0;37.0;77.0;135.0;252.0;46.0;77.0;-7.0;1.0;-7.0;-13.0;ACETONE
48.0;89.0;157.0;286.0;47.0;72.0;39.0;79.0;153.0;255.0;47.0;72.0;-6.0;1.0;-7.0;-12.0;ACETONE
51.0;85.0;154.0;269.0;47.0;73.0;40.0;75.0;141.0;248.0;44.0;69.0;-6.0;2.0;-13.0;-12.0;ACETONE
53.0;95.0;167.0;282.0;50.0;70.0;40.0;83.0;148.0;253.0;48.0;74.0;-7.0;2.0;-12.0;-11.0;ACETONE
48.0;92.0;152.0;281.0;46.0;68.0;42.0;86.0;145.0;249.0;44.0;64.0;-2.0;2.0;-12.0;-11.0;ACETONE
39.0;72.0;144.0;238.0;46.0;76.0;38.0;88.0;173.0;309.0;61.0;111.0;2.0;2.0;-4.0;-12.0;ACETONE
70.0;143.0;267.0;506.0;96.0;163.0;84.0;175.0;326.0;583.0;103.0;173.0;2.0;2.0;-8.0;-15.0;ACETONE
108.0;207.0;378.0;676.0;120.0;190.0;98.0;196.0;362.0;662.0;118.0;196.0;2.0;2.0;-8.0;-12.0;ACETONE
122.0;232.0;425.0;773.0;134.0;214.0;109.0;219.0;402.0;716.0;126.0;204.0;1.0;2.0;-8.0;-12.0;ACETONE
120.0;236.0;444.0;816.0;144.0;234.0;118.0;238.0;451.0;815.0;145.0;232.0;1.0;3.0;-13.0;-13.0;ACETONE
146.0;269.0;484.0;887.0;159.0;313.0;165.0;344.0;679.0;1283.0;240.0;410.0;1.0;2.0;-15.0;-13.0;ACETONE
252.0;493.0;916.0;1696.0;307.0;493.0;255.0;499.0;935.0;1695.0;298.0;475.0;1.0;3.0;-15.0;-13.0;ACETONE
290.0;540.0;998.0;1807.0;311.0;481.0;246.0;476.0;886.0;1626.0;283.0;446.0;1.0;2.0;-13.0;-13.0;ACETONE
269.0;496.0;911.0;1641.0;293.0;490.0;246.0;485.0;934.0;1732.0;308.0;505.0;1.0;1.0;-12.0;-14.0;ACETONE
289.0;557.0;1041.0;1954.0;355.0;595.0;301.0;601.0;1133.0;2083.0;364.0;594.0;3.0;1.0;-12.0;-14.0;ACETONE
335.0;640.0;1202.0;2229.0;408.0;678.0;356.0;708.0;1333.0;2429.0;419.0;678.0;1.0;1.0;-10.0;-14.0;ACETONE
409.0;773.0;1433.0;2593.0;447.0;709.0;376.0;734.0;1377.0;2488.0;424.0;681.0;7.0;6.0;-7.0;-16.0;ACETONE
406.0;766.0;1406.0;2530.0;431.0;677.0;351.0;689.0;1280.0;2307.0;394.0;633.0;6.0;3.0;-7.0;-16.0;ACETONE
381.0;719.0;1306.0;2341.0;400.0;619.0;326.0;632.0;1175.0;2116.0;362.0;573.0;6.0;3.0;-7.0;-15.0;ACETONE
344.0;646.0;1172.0;2105.0;354.0;569.0;293.0;574.0;1108.0;2114.0;388.0;681.0;-2.0;1.0;-7.0;-18.0;ACETONE
459.0;879.0;1663.0;3103.0;575.0;974.0;541.0;1056.0;1989.0;3624.0;628.0;1009.0;-3.0;1.0;-15.0;-15.0;ACETONE
657.0;1225.0;2250.0;4082.0;703.0;1122.0;606.0;1178.0;2204.0;4043.0;702.0;1132.0;-3.0;1.0;-15.0;-15.0;ACETONE
733.0;1370.0;2520.0;4599.0;792.0;1242.0;681.0;1307.0;2431.0;4397.0;748.0;1169.0;-3.0;0.0;-12.0;-18.0;ACETONE
740.0;1386.0;2536.0;4614.0;800.0;1280.0;732.0;1411.0;2613.0;4721.0;807.0;1289.0;-3.0;-1.0;-12.0;-20.0;ACETONE
867.0;1654.0;3110.0;5796.0;1050.0;1781.0;1082.0;2084.0;3897.0;7098.0;1205.0;1918.0;-3.0;-1.0;-12.0;-20.0;ACETONE
1527.0;2806.0;5077.0;9021.0;1517.0;2371.0;1481.0;2825.0;5208.0;9351.0;1569.0;2431.0;-3.0;-9.0;-12.0;-27.0;ACETONE
2080.0;3817.0;6858.0;12022.0;1978.0;3015.0;1998.0;3732.0;6791.0;11920.0;1965.0;3000.0;-3.0;-9.0;-6.0;-30.0;ACETONE
2581.0;4656.0;8144.0;13894.0;2212.0;3190.0;2092.0;3874.0;6983.0;12277.0;2014.0;3060.0;4.0;-9.0;-12.0;-36.0;ACETONE
2556.0;4641.0;8216.0;14143.0;2301.0;3437.0;2349.0;4367.0;7852.0;13645.0;2217.0;3357.0;-8.0;-9.0;-6.0;-41.0;ACETONE
2950.0;5312.0;9332.0;15867.0;2539.0;3725.0;2583.0;4783.0;8587.0;14868.0;2422.0;3651.0;5.0;-11.0;-5.0;-41.0;ACETONE
3330.0;6003.0;10480.0;17426.0;2830.0;4108.0;2958.0;5454.0;9723.0;16804.0;2705.0;4036.0;4.0;-7.0;-5.0;-47.0;ACETONE
3755.0;6734.0;11721.0;18773.0;3089.0;4423.0;3243.0;5928.0;10508.0;18058.0;2881.0;4263.0;-5.0;-6.0;-10.0;-47.0;ACETONE
4025.0;7131.0;12357.0;19284.0;3196.0;4528.0;3364.0;6116.0;10790.0;18328.0;2914.0;4296.0;-5.0;-6.0;-7.0;-47.0;ACETONE
3969.0;7021.0;12061.0;19034.0;3126.0;4428.0;3271.0;5938.0;10383.0;17662.0;2810.0;4150.0;1.0;-5.0;-10.0;-35.0;ACETONE
3711.0;6557.0;11308.0;18184.0;2926.0;4166.0;3098.0;5567.0;9758.0;16493.0;2625.0;3885.0;1.0;-5.0;-18.0;-35.0;ACETONE
3370.0;5955.0;10320.0;17106.0;2725.0;3946.0;2940.0;5304.0;9307.0;15745.0;2516.0;3755.0;1.0;-4.0;-11.0;-32.0;ACETONE
3282.0;5845.0;10157.0;16888.0;2708.0;3962.0;2925.0;5314.0;9375.0;16018.0;2565.0;3804.0;6.0;-4.0;-18.0;-31.0;ACETONE
3442.0;6120.0;10602.0;17422.0;2788.0;4033.0;3027.0;5443.0;9575.0;16227.0;2597.0;3869.0;1.0;-2.0;-18.0;-31.0;ACETONE
3525.0;6221.0;10735.0;17583.0;2815.0;4069.0;3072.0;5536.0;9699.0;16483.0;2618.0;3912.0;4.0;-2.0;-11.0;-31.0;ACETONE
3618.0;6397.0;11016.0;17967.0;2895.0;4201.0;3228.0;5802.0;10140.0;17106.0;2728.0;4040.0;-1.0;-2.0;-11.0;-34.0;ACETONE
3771.0;6649.0;11412.0;18373.0;2966.0;4251.0;3247.0;5860.0;10209.0;17226.0;2727.0;4034.0;4.0;-3.0;-11.0;-34.0;ACETONE
3699.0;6515.0;11222.0;18097.0;2908.0;4174.0;3228.0;5786.0;10056.0;16871.0;2683.0;3976.0;6.0;-6.0;-9.0;-34.0;ACETONE
3612.0;6358.0;10948.0;17819.0;2852.0;4064.0;3113.0;5591.0;9750.0;16364.0;2603.0;3830.0;8.0;-6.0;-7.0;-26.0;ACETONE
3428.0;6011.0;10350.0;17092.0;2701.0;3887.0;2927.0;5256.0;9179.0;15509.0;2461.0;3667.0;6.0;-6.0;-9.0;-22.0;ACETONE
3161.0;5578.0;9609.0;16005.0;2504.0;3597.0;2688.0;4815.0;8394.0;14168.0;2250.0;3347.0;6.0;-5.0;-9.0;-20.0;ACETONE
2834.0;4988.0;8580.0;14322.0;2238.0;3216.0;2385.0;4268.0;7438.0;12570.0;2008.0;2981.0;6.0;-5.0;-21.0;-17.0;ACETONE
2503.0;4427.0;7588.0;12713.0;1997.0;2895.0;2136.0;3842.0;6669.0;11284.0;1799.0;2697.0;1.0;-3.0;-21.0;-17.0;ACETONE
