OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
1.0;-10.0;-15.0;-43.0;-4.0;-12.0;17.0;14.0;19.0;-31.0;-10.0;-7.0;-12.0;15.0;0.0;-4.0
12.0;17.0;8.0;-10.0;-4.0;-8.0;14.0;12.0;33.0;14.0;-4.0;1.0;-12.0;14.0;-3.0;-4.0
62.0;80.0;121.0;155.0;17.0;11.0;38.0;43.0;56.0;92.0;6.0;18.0;-8.0;20.0;-2.0;-3.0
85.0;118.0;200.0;282.0;38.0;35.0;46.0;70.0;121.0;209.0;28.0;35.0;-12.0;18.0;-3.0;-3.0
84.0;129.0;202.0;261.0;38.0;34.0;56.0;82.0;127.0;196.0;25.0;39.0;-12.0;18.0;-3.0;-3.0
79.0;107.0;175.0;201.0;29.0;28.0;55.0;78.0;114.0;133.0;21.0;25.0;-12.0;17.0;1.0;-8.0
57.0;85.0;125.0;151.0;20.0;20.0;56.0;83.0;113.0;123.0;11.0;18.0;-14.0;20.0;1.0;-11.0
89.0;118.0;164.0;219.0;27.0;19.0;54.0;81.0;125.0;120.0;13.0;21.0;-15.0;15.0;2.0;-11.0
69.0;91.0;137.0;181.0;25.0;17.0;53.0;61.0;91.0;80.0;5.0;20.0;-15.0;14.0;2.0;-11.0
69.0;88.0;137.0;164.0;13.0;2.0;45.0;47.0;33.0;26.0;0.0;3.0;-14.0;14.0;1.0;-8.0
71.0;88.0;151.0;164.0;19.0;-1.0;35.0;37.0;39.0;21.0;-3.0;-1.0;-11.0;17.0;1.0;-9.0
382.0;621.0;994.0;1559.0;241.0;392.0;310.0;563.0;956.0;1573.0;239.0;355.0;-7.0;2.0;3.0;-9.0
438.0;728.0;1163.0;1866.0;301.0;474.0;361.0;663.0;1136.0;1872.0;290.0;429.0;-7.0;3.0;2.0;-10.0
527.0;887.0;1451.0;2317.0;373.0;577.0;466.0;840.0;1466.0;2388.0;366.0;540.0;-7.0;2.0;3.0;-11.0
707.0;1171.0;1899.0;3043.0;479.0;759.0;662.0;1167.0;1959.0;3191.0;488.0;705.0;-7.0;3.0;2.0;-20.0
894.0;1484.0;2411.0;3840.0;603.0;926.0;806.0;1420.0;2409.0;3881.0;588.0;866.0;2.0;2.0;11.0;-21.0
1036.0;1728.0;2818.0;4488.0;700.0;1054.0;907.0;1617.0;2774.0;4449.0;671.0;987.0;11.0;0.0;22.0;-25.0
1135.0;1902.0;3128.0;4953.0;770.0;1157.0;986.0;1761.0;2982.0;4841.0;733.0;1072.0;12.0;-1.0;23.0;-28.0
1237.0;2071.0;3358.0;5328.0;834.0;1239.0;1054.0;1868.0;3194.0;5218.0;802.0;1164.0;19.0;-1.0;18.0;-36.0
1320.0;2217.0;3604.0;5733.0;896.0;1332.0;1141.0;2006.0;3405.0;5534.0;847.0;1242.0;2.0;-1.0;12.0;-38.0
1404.0;2332.0;3817.0;6075.0;943.0;1397.0;1237.0;2167.0;3652.0;5937.0;896.0;1306.0;-7.0;-2.0;10.0;-38.0
1491.0;2496.0;4077.0;6455.0;990.0;1462.0;1258.0;2224.0;3773.0;6191.0;937.0;1378.0;-8.0;-5.0;4.0;-38.0
1541.0;2570.0;4226.0;6647.0;1029.0;1515.0;1331.0;2339.0;3979.0;6435.0;979.0;1425.0;-8.0;-6.0;4.0;-43.0
1579.0;2647.0;4302.0;6881.0;1056.0;1556.0;1368.0;2388.0;4067.0;6607.0;1007.0;1462.0;0.0;-6.0;9.0;-45.0
1601.0;2686.0;4363.0;6969.0;1075.0;1590.0;1404.0;2451.0;4165.0;6777.0;1032.0;1496.0;-2.0;-6.0;9.0;-46.0
1655.0;2763.0;4545.0;7171.0;1109.0;1636.0;1463.0;2572.0;4338.0;6980.0;1063.0;1550.0;-2.0;-12.0;14.0;-46.0
1736.0;2907.0;4717.0;7497.0;1151.0;1674.0;1490.0;2612.0;4424.0;7176.0;1091.0;1587.0;-1.0;-12.0;22.0;-48.0
