OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
8.0;11.0;19.0;28.0;4.0;5.0;10.0;9.0;20.0;22.0;6.0;6.0;55.0;-104.0;173.0;-343.0
13.0;20.0;29.0;40.0;5.0;8.0;13.0;16.0;32.0;41.0;7.0;8.0;92.0;-105.0;282.0;-383.0
14.0;21.0;35.0;52.0;8.0;11.0;18.0;21.0;35.0;52.0;8.0;11.0;138.0;-184.0;598.0;-593.0
19.0;30.0;49.0;72.0;11.0;15.0;21.0;28.0;49.0;69.0;12.0;15.0;137.0;-184.0;474.0;-593.0
23.0;37.0;59.0;87.0;13.0;17.0;24.0;35.0;59.0;81.0;14.0;18.0;158.0;-191.0;660.0;-745.0
26.0;40.0;66.0;104.0;15.0;22.0;27.0;38.0;64.0;97.0;15.0;20.0;94.0;-184.0;359.0;-593.0
32.0;50.0;78.0;113.0;17.0;24.0;29.0;42.0;75.0;112.0;17.0;25.0;150.0;-178.0;679.0;-712.0
34.0;54.0;85.0;126.0;18.0;26.0;32.0;47.0;79.0;116.0;19.0;26.0;72.0;-141.0;349.0;-626.0
35.0;54.0;86.0;131.0;19.0;28.0;36.0;54.0;88.0;135.0;21.0;28.0;120.0;-178.0;547.0;-712.0
38.0;59.0;93.0;145.0;22.0;31.0;35.0;52.0;86.0;126.0;21.0;30.0;95.0;-147.0;487.0;-626.0
40.0;59.0;97.0;152.0;24.0;33.0;42.0;60.0;99.0;153.0;24.0;34.0;150.0;-148.0;590.0;-626.0
42.0;66.0;105.0;165.0;24.0;35.0;38.0;61.0;96.0;148.0;24.0;35.0;96.0;-147.0;404.0;-530.0
42.0;67.0;109.0;167.0;25.0;36.0;43.0;62.0;103.0;161.0;26.0;37.0;103.0;-148.0;384.0;-530.0
43.0;69.0;113.0;176.0;27.0;38.0;42.0;64.0;107.0;167.0;26.0;37.0;96.0;-147.0;384.0;-509.0
45.0;72.0;115.0;180.0;28.0;41.0;45.0;67.0;112.0;175.0;27.0;41.0;147.0;-141.0;513.0;-497.0
