OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;AMMONIUM_CHLORIDE
10.0;23.0;47.0;95.0;19.0;35.0;6.0;11.0;30.0;65.0;14.0;28.0;34.0;-55.0;209.0;-215.0;AMMONIUM_CHLORIDE
15.0;32.0;65.0;130.0;25.0;48.0;7.0;17.0;41.0;91.0;18.0;39.0;42.0;-55.0;209.0;-215.0;AMMONIUM_CHLORIDE
20.0;40.0;81.0;162.0;31.0;59.0;10.0;20.0;51.0;116.0;24.0;49.0;45.0;-58.0;225.0;-232.0;AMMONIUM_CHLORIDE
22.0;45.0;91.0;182.0;35.0;68.0;12.0;27.0;59.0;135.0;29.0;57.0;43.0;-64.0;221.0;-237.0;AMMONIUM_CHLORIDE
26.0;52.0;105.0;205.0;40.0;76.0;15.0;30.0;69.0;151.0;31.0;63.0;40.0;-67.0;203.0;-243.0;AMMONIUM_CHLORIDE
26.0;54.0;107.0;215.0;42.0;82.0;16.0;33.0;75.0;167.0;34.0;70.0;44.0;-67.0;248.0;-269.0;AMMONIUM_CHLORIDE
29.0;59.0;117.0;236.0;45.0;89.0;16.0;35.0;82.0;183.0;38.0;76.0;60.0;-68.0;267.0;-272.0;AMMONIUM_CHLORIDE
31.0;64.0;128.0;254.0;49.0;97.0;20.0;39.0;90.0;199.0;42.0;83.0;63.0;-72.0;267.0;-277.0;AMMONIUM_CHLORIDE
33.0;68.0;136.0;271.0;52.0;103.0;20.0;42.0;99.0;216.0;44.0;90.0;60.0;-77.0;260.0;-295.0;AMMONIUM_CHLORIDE
37.0;74.0;148.0;291.0;56.0;110.0;24.0;47.0;108.0;235.0;47.0;96.0;61.0;-90.0;285.0;-304.0;AMMONIUM_CHLORIDE
39.0;79.0;156.0;310.0;59.0;118.0;25.0;51.0;113.0;253.0;51.0;103.0;74.0;-90.0;346.0;-342.0;AMMONIUM_CHLORIDE
42.0;85.0;169.0;332.0;64.0;127.0;28.0;58.0;128.0;277.0;57.0;113.0;73.0;-103.0;354.0;-374.0;AMMONIUM_CHLORIDE
46.0;93.0;185.0;362.0;69.0;138.0;29.0;62.0;140.0;304.0;62.0;124.0;83.0;-105.0;387.0;-413.0;AMMONIUM_CHLORIDE
52.0;105.0;208.0;409.0;77.0;153.0;36.0;72.0;160.0;344.0;69.0;138.0;106.0;-119.0;437.0;-448.0;AMMONIUM_CHLORIDE
58.0;118.0;234.0;451.0;86.0;171.0;40.0;82.0;181.0;389.0;80.0;156.0;109.0;-122.0;448.0;-468.0;AMMONIUM_CHLORIDE
68.0;137.0;267.0;518.0;97.0;191.0;44.0;92.0;204.0;438.0;89.0;173.0;112.0;-123.0;456.0;-471.0;AMMONIUM_CHLORIDE
72.0;145.0;285.0;554.0;104.0;204.0;50.0;102.0;224.0;477.0;96.0;188.0;108.0;-123.0;469.0;-475.0;AMMONIUM_CHLORIDE
81.0;163.0;317.0;615.0;115.0;225.0;57.0;116.0;248.0;529.0;106.0;206.0;98.0;-124.0;466.0;-498.0;AMMONIUM_CHLORIDE
90.0;178.0;349.0;674.0;125.0;243.0;62.0;130.0;275.0;582.0;116.0;225.0;112.0;-126.0;499.0;-509.0;AMMONIUM_CHLORIDE
100.0;201.0;387.0;738.0;137.0;263.0;70.0;142.0;303.0;639.0;124.0;244.0;118.0;-126.0;491.0;-509.0;AMMONIUM_CHLORIDE
108.0;215.0;418.0;793.0;146.0;283.0;77.0;157.0;331.0;692.0;136.0;264.0;119.0;-126.0;518.0;-509.0;AMMONIUM_CHLORIDE
121.0;238.0;460.0;870.0;159.0;306.0;84.0;172.0;366.0;761.0;148.0;285.0;92.0;-123.0;436.0;-456.0;AMMONIUM_CHLORIDE
127.0;250.0;483.0;919.0;167.0;319.0;89.0;179.0;383.0;791.0;154.0;296.0;80.0;-113.0;362.0;-448.0;AMMONIUM_CHLORIDE
127.0;250.0;486.0;921.0;171.0;326.0;91.0;189.0;392.0;812.0;157.0;303.0;89.0;-113.0;402.0;-430.0;AMMONIUM_CHLORIDE
135.0;265.0;515.0;980.0;177.0;340.0;98.0;197.0;417.0;859.0;167.0;319.0;108.0;-113.0;439.0;-430.0;AMMONIUM_CHLORIDE
143.0;280.0;541.0;1023.0;187.0;359.0;105.0;212.0;442.0;914.0;176.0;336.0;90.0;-115.0;407.0;-448.0;AMMONIUM_CHLORIDE
150.0;292.0;562.0;1062.0;193.0;371.0;109.0;222.0;464.0;946.0;183.0;346.0;100.0;-116.0;468.0;-448.0;AMMONIUM_CHLORIDE
158.0;309.0;595.0;1115.0;200.0;386.0;115.0;234.0;487.0;990.0;190.0;362.0;113.0;-116.0;483.0;-430.0;AMMONIUM_CHLORIDE
164.0;320.0;616.0;1146.0;207.0;395.0;121.0;243.0;502.0;1021.0;194.0;368.0;92.0;-116.0;410.0;-421.0;AMMONIUM_CHLORIDE
163.0;316.0;597.0;1110.0;199.0;385.0;117.0;235.0;482.0;975.0;186.0;350.0;25.0;-55.0;122.0;-193.0;AMMONIUM_CHLORIDE
142.0;273.0;521.0;966.0;176.0;345.0;102.0;207.0;428.0;856.0;162.0;308.0;37.0;-55.0;124.0;-193.0;AMMONIUM_CHLORIDE
117.0;228.0;433.0;817.0;152.0;304.0;91.0;184.0;376.0;754.0;143.0;276.0;37.0;-55.0;184.0;-193.0;AMMONIUM_CHLORIDE
108.0;208.0;396.0;749.0;139.0;281.0;82.0;167.0;346.0;696.0;134.0;256.0;61.0;-65.0;243.0;-252.0;AMMONIUM_CHLORIDE
102.0;200.0;378.0;710.0;132.0;267.0;78.0;158.0;328.0;662.0;126.0;241.0;67.0;-90.0;328.0;-345.0;AMMONIUM_CHLORIDE
94.0;184.0;347.0;657.0;123.0;254.0;75.0;149.0;313.0;638.0;122.0;235.0;80.0;-93.0;352.0;-383.0;AMMONIUM_CHLORIDE
94.0;181.0;346.0;651.0;121.0;249.0;75.0;151.0;314.0;628.0;121.0;232.0;75.0;-93.0;377.0;-383.0;AMMONIUM_CHLORIDE
93.0;179.0;344.0;640.0;120.0;249.0;74.0;149.0;308.0;625.0;118.0;231.0;88.0;-93.0;387.0;-383.0;AMMONIUM_CHLORIDE
92.0;180.0;343.0;648.0;121.0;252.0;75.0;153.0;315.0;639.0;122.0;234.0;80.0;-103.0;335.0;-392.0;AMMONIUM_CHLORIDE
97.0;189.0;359.0;669.0;124.0;255.0;77.0;153.0;318.0;644.0;123.0;237.0;74.0;-109.0;312.0;-392.0;AMMONIUM_CHLORIDE
95.0;185.0;351.0;660.0;123.0;255.0;79.0;158.0;328.0;654.0;124.0;235.0;79.0;-91.0;381.0;-334.0;AMMONIUM_CHLORIDE
94.0;182.0;347.0;651.0;122.0;255.0;77.0;155.0;325.0;656.0;125.0;240.0;92.0;-87.0;418.0;-318.0;AMMONIUM_CHLORIDE
98.0;191.0;363.0;683.0;127.0;263.0;83.0;165.0;336.0;678.0;129.0;250.0;65.0;-98.0;300.0;-376.0;AMMONIUM_CHLORIDE
105.0;204.0;386.0;723.0;133.0;272.0;86.0;172.0;354.0;702.0;133.0;256.0;60.0;-87.0;309.0;-318.0;AMMONIUM_CHLORIDE
105.0;204.0;388.0;724.0;135.0;272.0;85.0;169.0;346.0;703.0;134.0;255.0;74.0;-86.0;357.0;-308.0;AMMONIUM_CHLORIDE
108.0;211.0;400.0;749.0;138.0;277.0;87.0;175.0;360.0;717.0;137.0;261.0;62.0;-77.0;275.0;-271.0;AMMONIUM_CHLORIDE
110.0;212.0;402.0;754.0;139.0;281.0;90.0;177.0;362.0;724.0;136.0;260.0;62.0;-77.0;275.0;-271.0;AMMONIUM_CHLORIDE
105.0;206.0;393.0;737.0;137.0;274.0;87.0;173.0;354.0;710.0;134.0;256.0;62.0;-77.0;213.0;-271.0;AMMONIUM_CHLORIDE
107.0;207.0;393.0;736.0;136.0;273.0;87.0;177.0;355.0;712.0;135.0;255.0;73.0;-66.0;336.0;-247.0;AMMONIUM_CHLORIDE
