OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;HYDROGEN_PEROXIDE
16.0;19.0;29.0;40.0;5.0;12.0;3.0;7.0;7.0;13.0;3.0;5.0;-5.0;-30.0;-31.0;-174.0;HYDROGEN_PEROXIDE
21.0;27.0;37.0;56.0;8.0;17.0;2.0;7.0;11.0;24.0;4.0;8.0;-7.0;-30.0;-47.0;-174.0;HYDROGEN_PEROXIDE
29.0;34.0;50.0;78.0;14.0;30.0;7.0;14.0;22.0;44.0;9.0;18.0;-7.0;-63.0;-47.0;-268.0;HYDROGEN_PEROXIDE
36.0;45.0;64.0;106.0;19.0;39.0;12.0;23.0;37.0;67.0;13.0;27.0;-12.0;-79.0;-47.0;-286.0;HYDROGEN_PEROXIDE
41.0;52.0;76.0;127.0;23.0;48.0;14.0;26.0;45.0;92.0;17.0;34.0;-12.0;-81.0;-38.0;-329.0;HYDROGEN_PEROXIDE
47.0;61.0;91.0;155.0;30.0;61.0;16.0;33.0;57.0;112.0;22.0;44.0;-11.0;-94.0;-37.0;-353.0;HYDROGEN_PEROXIDE
55.0;71.0;106.0;186.0;36.0;77.0;21.0;43.0;76.0;145.0;27.0;55.0;-5.0;-99.0;-35.0;-390.0;HYDROGEN_PEROXIDE
64.0;85.0;128.0;225.0;41.0;88.0;22.0;45.0;85.0;166.0;33.0;64.0;-5.0;-104.0;-35.0;-433.0;HYDROGEN_PEROXIDE
68.0;87.0;137.0;248.0;51.0;107.0;26.0;55.0;104.0;210.0;42.0;81.0;-5.0;-107.0;-37.0;-454.0;HYDROGEN_PEROXIDE
77.0;106.0;169.0;301.0;58.0;122.0;31.0;61.0;116.0;235.0;47.0;92.0;-3.0;-111.0;-26.0;-472.0;HYDROGEN_PEROXIDE
83.0;111.0;181.0;332.0;68.0;142.0;34.0;71.0;136.0;278.0;57.0;109.0;-1.0;-111.0;-25.0;-472.0;HYDROGEN_PEROXIDE
91.0;125.0;205.0;380.0;78.0;164.0;42.0;82.0;158.0;315.0;63.0;124.0;-3.0;-117.0;-23.0;-479.0;HYDROGEN_PEROXIDE
99.0;140.0;231.0;426.0;86.0;177.0;46.0;91.0;173.0;345.0;69.0;134.0;-7.0;-121.0;-25.0;-493.0;HYDROGEN_PEROXIDE
101.0;139.0;232.0;441.0;91.0;189.0;44.0;88.0;174.0;362.0;73.0;144.0;-3.0;-130.0;-23.0;-531.0;HYDROGEN_PEROXIDE
108.0;149.0;248.0;479.0;98.0;200.0;56.0;108.0;203.0;401.0;80.0;152.0;1.0;-129.0;-23.0;-531.0;HYDROGEN_PEROXIDE
106.0;150.0;256.0;498.0;104.0;212.0;52.0;106.0;211.0;419.0;82.0;160.0;3.0;-132.0;-13.0;-544.0;HYDROGEN_PEROXIDE
112.0;159.0;273.0;523.0;106.0;215.0;58.0;115.0;217.0;428.0;84.0;164.0;6.0;-132.0;-13.0;-544.0;HYDROGEN_PEROXIDE
115.0;160.0;275.0;532.0;109.0;223.0;55.0;113.0;227.0;455.0;88.0;168.0;4.0;-129.0;-11.0;-544.0;HYDROGEN_PEROXIDE
117.0;164.0;281.0;551.0;113.0;232.0;54.0;118.0;232.0;465.0;93.0;175.0;4.0;-123.0;-11.0;-505.0;HYDROGEN_PEROXIDE
125.0;175.0;291.0;567.0;116.0;235.0;60.0;119.0;232.0;460.0;93.0;178.0;4.0;-115.0;-18.0;-491.0;HYDROGEN_PEROXIDE
119.0;173.0;297.0;559.0;115.0;233.0;54.0;115.0;223.0;457.0;91.0;177.0;0.0;-112.0;-19.0;-447.0;HYDROGEN_PEROXIDE
116.0;166.0;287.0;551.0;111.0;227.0;56.0;116.0;231.0;457.0;89.0;168.0;0.0;-105.0;-19.0;-447.0;HYDROGEN_PEROXIDE
110.0;158.0;268.0;523.0;110.0;227.0;56.0;114.0;223.0;447.0;90.0;174.0;0.0;-103.0;-21.0;-442.0;HYDROGEN_PEROXIDE
112.0;162.0;282.0;542.0;111.0;231.0;59.0;119.0;230.0;463.0;93.0;176.0;-1.0;-103.0;-23.0;-442.0;HYDROGEN_PEROXIDE
119.0;171.0;290.0;552.0;111.0;226.0;55.0;115.0;223.0;454.0;91.0;172.0;-7.0;-96.0;-26.0;-402.0;HYDROGEN_PEROXIDE
112.0;162.0;278.0;534.0;108.0;220.0;58.0;116.0;223.0;443.0;86.0;166.0;-7.0;-96.0;-23.0;-402.0;HYDROGEN_PEROXIDE
99.0;150.0;255.0;495.0;102.0;211.0;53.0;108.0;212.0;420.0;84.0;158.0;-7.0;-96.0;-21.0;-402.0;HYDROGEN_PEROXIDE
105.0;152.0;261.0;492.0;98.0;202.0;52.0;107.0;206.0;418.0;82.0;157.0;-7.0;-91.0;-27.0;-400.0;HYDROGEN_PEROXIDE
95.0;140.0;242.0;467.0;97.0;201.0;54.0;113.0;215.0;422.0;81.0;156.0;-7.0;-91.0;-26.0;-400.0;HYDROGEN_PEROXIDE
96.0;140.0;243.0;462.0;96.0;198.0;51.0;103.0;204.0;407.0;80.0;154.0;-3.0;-89.0;-26.0;-365.0;HYDROGEN_PEROXIDE
97.0;144.0;243.0;455.0;91.0;186.0;45.0;98.0;190.0;385.0;75.0;145.0;0.0;-86.0;-26.0;-365.0;HYDROGEN_PEROXIDE
89.0;129.0;227.0;435.0;91.0;188.0;54.0;107.0;203.0;398.0;78.0;147.0;1.0;-82.0;-26.0;-334.0;HYDROGEN_PEROXIDE
94.0;139.0;239.0;438.0;86.0;176.0;49.0;100.0;190.0;371.0;72.0;140.0;1.0;-82.0;-26.0;-334.0;HYDROGEN_PEROXIDE
88.0;130.0;223.0;414.0;82.0;171.0;46.0;98.0;186.0;368.0;72.0;135.0;-6.0;-78.0;-30.0;-349.0;HYDROGEN_PEROXIDE
88.0;126.0;214.0;401.0;81.0;168.0;42.0;91.0;183.0;358.0;69.0;134.0;-6.0;-76.0;-29.0;-349.0;HYDROGEN_PEROXIDE
84.0;126.0;215.0;400.0;79.0;160.0;45.0;92.0;178.0;348.0;69.0;130.0;-6.0;-73.0;-29.0;-349.0;HYDROGEN_PEROXIDE
83.0;119.0;201.0;391.0;82.0;170.0;45.0;93.0;178.0;359.0;70.0;135.0;-6.0;-73.0;-32.0;-352.0;HYDROGEN_PEROXIDE
87.0;127.0;212.0;405.0;85.0;171.0;51.0;102.0;192.0;370.0;71.0;136.0;-3.0;-73.0;-32.0;-352.0;HYDROGEN_PEROXIDE
88.0;132.0;221.0;407.0;80.0;162.0;41.0;88.0;173.0;345.0;69.0;130.0;-2.0;-73.0;-29.0;-362.0;HYDROGEN_PEROXIDE
84.0;122.0;206.0;383.0;76.0;154.0;44.0;91.0;168.0;322.0;63.0;120.0;-3.0;-73.0;-35.0;-362.0;HYDROGEN_PEROXIDE
75.0;113.0;190.0;345.0;69.0;139.0;40.0;84.0;156.0;302.0;60.0;111.0;-9.0;-60.0;-45.0;-253.0;HYDROGEN_PEROXIDE
69.0;105.0;177.0;331.0;66.0;134.0;37.0;76.0;148.0;289.0;58.0;109.0;-9.0;-39.0;-45.0;-206.0;HYDROGEN_PEROXIDE
