OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;AIR
-9.0;-15.0;-33.0;-42.0;-7.0;-17.0;-12.0;-11.0;-4.0;40.0;2.0;-3.0;13.0;-11.0;11.0;2.0;AIR
-8.0;-13.0;-14.0;12.0;4.0;-5.0;-5.0;1.0;29.0;40.0;6.0;1.0;9.0;-11.0;11.0;2.0;AIR
-5.0;-1.0;6.0;36.0;4.0;1.0;-5.0;1.0;29.0;109.0;18.0;19.0;8.0;-20.0;20.0;2.0;AIR
10.0;28.0;68.0;159.0;24.0;25.0;-5.0;1.0;34.0;94.0;23.0;26.0;7.0;-16.0;15.0;4.0;AIR
13.0;36.0;79.0;171.0;26.0;23.0;-5.0;1.0;29.0;94.0;29.0;36.0;8.0;-10.0;12.0;5.0;AIR
14.0;39.0;88.0;172.0;26.0;22.0;-4.0;-8.0;-4.0;34.0;19.0;26.0;21.0;-10.0;23.0;-1.0;AIR
12.0;27.0;62.0;131.0;18.0;9.0;-19.0;-24.0;-18.0;32.0;10.0;5.0;7.0;-10.0;14.0;-1.0;AIR
3.0;15.0;37.0;73.0;9.0;-5.0;-19.0;-24.0;-18.0;32.0;10.0;0.0;5.0;-10.0;13.0;-1.0;AIR
5.0;10.0;24.0;55.0;12.0;10.0;-7.0;-10.0;-13.0;0.0;3.0;2.0;-13.0;-5.0;-9.0;16.0;AIR
-2.0;-6.0;-9.0;-15.0;-2.0;-5.0;-11.0;-15.0;-13.0;4.0;1.0;-3.0;9.0;6.0;3.0;-2.0;AIR
-2.0;-6.0;-9.0;-13.0;-1.0;-4.0;-1.0;4.0;7.0;12.0;1.0;-3.0;9.0;1.0;3.0;-2.0;AIR
-3.0;-8.0;-12.0;-22.0;-2.0;-6.0;4.0;7.0;7.0;12.0;0.0;-4.0;9.0;8.0;0.0;-2.0;AIR
