OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;AIR
-22.0;-29.0;-46.0;-77.0;-8.0;-12.0;-58.0;-96.0;-132.0;-127.0;-9.0;-10.0;-2.0;3.0;2.0;14.0;AIR
-18.0;-24.0;-43.0;-64.0;-7.0;-11.0;-35.0;-60.0;-68.0;-66.0;-6.0;-7.0;-3.0;3.0;14.0;20.0;AIR
-1.0;1.0;-6.0;0.0;2.0;1.0;-15.0;-28.0;-50.0;-79.0;-1.0;-3.0;1.0;-6.0;6.0;-2.0;AIR
5.0;10.0;22.0;41.0;9.0;16.0;-15.0;-24.0;-40.0;-35.0;3.0;10.0;1.0;-11.0;27.0;-43.0;AIR
28.0;21.0;31.0;57.0;19.0;28.0;-14.0;-20.0;-28.0;-16.0;8.0;13.0;11.0;-18.0;27.0;-45.0;AIR
11.0;13.0;33.0;31.0;7.0;11.0;-3.0;-3.0;-9.0;-14.0;0.0;2.0;-2.0;-9.0;12.0;-20.0;AIR
10.0;10.0;21.0;38.0;7.0;11.0;1.0;8.0;4.0;1.0;0.0;2.0;1.0;-12.0;38.0;-42.0;AIR
20.0;15.0;33.0;47.0;19.0;27.0;1.0;8.0;16.0;15.0;7.0;17.0;4.0;-16.0;31.0;-42.0;AIR
20.0;34.0;71.0;112.0;19.0;27.0;12.0;21.0;16.0;40.0;7.0;17.0;4.0;-16.0;34.0;-42.0;AIR
22.0;34.0;71.0;134.0;20.0;31.0;14.0;24.0;30.0;37.0;10.0;20.0;5.0;-16.0;43.0;-42.0;AIR
25.0;43.0;86.0;131.0;20.0;30.0;31.0;47.0;53.0;62.0;11.0;17.0;4.0;-15.0;34.0;-42.0;AIR
25.0;43.0;86.0;134.0;20.0;31.0;26.0;49.0;48.0;37.0;11.0;20.0;4.0;-11.0;40.0;-22.0;AIR
33.0;58.0;112.0;191.0;33.0;45.0;14.0;28.0;47.0;33.0;14.0;27.0;4.0;-11.0;13.0;-22.0;AIR
32.0;60.0;117.0;209.0;34.0;53.0;6.0;10.0;8.0;36.0;16.0;29.0;9.0;-11.0;15.0;-39.0;AIR
32.0;57.0;112.0;96.0;17.0;33.0;-1.0;5.0;6.0;33.0;15.0;17.0;2.0;-11.0;28.0;-33.0;AIR
32.0;57.0;114.0;89.0;16.0;42.0;-1.0;5.0;-1.0;27.0;14.0;18.0;3.0;-10.0;26.0;-33.0;AIR
34.0;57.0;114.0;190.0;30.0;42.0;-1.0;5.0;-1.0;27.0;10.0;26.0;3.0;-7.0;26.0;-33.0;AIR
-21.0;-41.0;-76.0;-149.0;-23.0;-35.0;-28.0;-58.0;-106.0;-186.0;-22.0;-31.0;2.0;0.0;-14.0;22.0;AIR
6.0;14.0;26.0;36.0;7.0;2.0;4.0;3.0;-4.0;-12.0;-3.0;1.0;3.0;2.0;7.0;4.0;AIR
12.0;17.0;30.0;36.0;7.0;9.0;8.0;15.0;31.0;41.0;5.0;3.0;3.0;2.0;7.0;4.0;AIR
13.0;21.0;28.0;60.0;9.0;9.0;37.0;53.0;68.0;41.0;5.0;3.0;3.0;2.0;8.0;5.0;AIR
