OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
34.0;95.0;202.0;355.0;48.0;47.0;27.0;76.0;165.0;282.0;51.0;71.0;5.0;21.0;22.0;-1.0
-38.0;2.0;21.0;132.0;23.0;15.0;1.0;8.0;32.0;49.0;20.0;29.0;-16.0;-11.0;-12.0;9.0
41.0;-41.0;-100.0;-201.0;-35.0;-38.0;-17.0;-33.0;-94.0;-169.0;-17.0;-47.0;26.0;3.0;5.0;0.0
14.0;-37.0;-78.0;-248.0;-44.0;-35.0;-23.0;-51.0;-92.0;-179.0;-38.0;-45.0;7.0;-10.0;4.0;-4.0
6.0;8.0;36.0;65.0;8.0;4.0;-5.0;-7.0;0.0;-26.0;-4.0;-10.0;26.0;3.0;4.0;-1.0
8.0;5.0;15.0;32.0;8.0;16.0;-4.0;-5.0;6.0;3.0;-4.0;-8.0;31.0;3.0;-1.0;-6.0
