OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;METHANE
6.0;18.0;35.0;78.0;13.0;26.0;-9.0;-16.0;-16.0;-14.0;11.0;20.0;5.0;2.0;-3.0;-5.0;METHANE
16.0;30.0;46.0;97.0;15.0;35.0;37.0;-11.0;12.0;131.0;23.0;23.0;9.0;3.0;-3.0;-7.0;METHANE
25.0;46.0;85.0;175.0;28.0;52.0;30.0;44.0;57.0;117.0;30.0;25.0;3.0;2.0;-3.0;-11.0;METHANE
43.0;86.0;150.0;274.0;50.0;82.0;37.0;64.0;78.0;174.0;46.0;74.0;3.0;3.0;-3.0;-10.0;METHANE
75.0;141.0;242.0;417.0;67.0;114.0;72.0;141.0;230.0;449.0;73.0;100.0;-4.0;4.0;-3.0;-16.0;METHANE
96.0;173.0;314.0;555.0;88.0;141.0;70.0;137.0;245.0;476.0;79.0;108.0;-6.0;3.0;-3.0;-10.0;METHANE
93.0;169.0;297.0;522.0;91.0;145.0;94.0;175.0;292.0;513.0;87.0;121.0;-7.0;0.0;-5.0;-10.0;METHANE
102.0;195.0;345.0;612.0;99.0;155.0;67.0;138.0;255.0;527.0;91.0;130.0;-6.0;0.0;-3.0;-10.0;METHANE
88.0;176.0;308.0;555.0;94.0;144.0;61.0;125.0;229.0;483.0;86.0;120.0;-7.0;0.0;-7.0;-12.0;METHANE
