OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;APPLE_VINEGAR
5.0;4.0;9.0;16.0;2.0;2.0;0.0;0.0;2.0;6.0;2.0;3.0;-51.0;45.0;-260.0;222.0;APPLE_VINEGAR
6.0;4.0;8.0;12.0;2.0;2.0;0.0;1.0;5.0;7.0;2.0;3.0;-60.0;119.0;-308.0;451.0;APPLE_VINEGAR
5.0;4.0;8.0;13.0;2.0;2.0;0.0;2.0;7.0;13.0;2.0;4.0;-76.0;126.0;-308.0;427.0;APPLE_VINEGAR
7.0;7.0;13.0;21.0;3.0;3.0;0.0;9.0;11.0;10.0;2.0;3.0;-76.0;76.0;-308.0;272.0;APPLE_VINEGAR
7.0;6.0;12.0;16.0;3.0;4.0;2.0;6.0;13.0;14.0;4.0;4.0;-71.0;76.0;-292.0;246.0;APPLE_VINEGAR
7.0;8.0;12.0;19.0;3.0;4.0;6.0;5.0;11.0;13.0;3.0;5.0;-60.0;74.0;-291.0;241.0;APPLE_VINEGAR
8.0;8.0;17.0;24.0;5.0;5.0;7.0;13.0;17.0;21.0;4.0;6.0;66.0;-29.0;331.0;-197.0;APPLE_VINEGAR
13.0;15.0;23.0;34.0;6.0;9.0;11.0;17.0;30.0;37.0;7.0;10.0;134.0;-73.0;637.0;-374.0;APPLE_VINEGAR
20.0;27.0;41.0;63.0;10.0;16.0;19.0;30.0;44.0;65.0;10.0;15.0;170.0;-92.0;773.0;-374.0;APPLE_VINEGAR
