OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
11.0;26.0;56.0;116.0;25.0;49.0;8.0;21.0;47.0;107.0;23.0;46.0;90.0;-104.0;380.0;-470.0
16.0;37.0;78.0;164.0;35.0;68.0;10.0;28.0;66.0;147.0;31.0;62.0;105.0;-121.0;436.0;-527.0
19.0;43.0;93.0;195.0;42.0;81.0;13.0;35.0;78.0;171.0;36.0;73.0;115.0;-121.0;456.0;-527.0
21.0;49.0;104.0;218.0;46.0;90.0;14.0;38.0;87.0;189.0;41.0;81.0;121.0;-121.0;450.0;-527.0
24.0;55.0;119.0;246.0;52.0;100.0;16.0;42.0;96.0;214.0;45.0;90.0;38.0;-59.0;170.0;-222.0
22.0;51.0;110.0;233.0;52.0;99.0;16.0;38.0;89.0;199.0;42.0;86.0;38.0;-59.0;161.0;-222.0
21.0;49.0;106.0;224.0;48.0;94.0;16.0;41.0;93.0;204.0;43.0;85.0;34.0;-59.0;166.0;-222.0
21.0;49.0;106.0;225.0;48.0;94.0;16.0;40.0;92.0;201.0;42.0;83.0;70.0;-97.0;340.0;-419.0
23.0;52.0;113.0;235.0;50.0;96.0;15.0;41.0;95.0;206.0;42.0;85.0;88.0;-97.0;350.0;-419.0
23.0;53.0;114.0;235.0;50.0;97.0;17.0;45.0;98.0;217.0;44.0;88.0;82.0;-97.0;370.0;-419.0
24.0;55.0;118.0;250.0;53.0;105.0;17.0;46.0;103.0;225.0;48.0;96.0;66.0;-63.0;239.0;-275.0
24.0;55.0;122.0;256.0;56.0;110.0;18.0;47.0;106.0;236.0;49.0;97.0;50.0;-60.0;194.0;-254.0
24.0;57.0;124.0;260.0;55.0;108.0;19.0;47.0;107.0;237.0;48.0;95.0;40.0;-51.0;185.0;-230.0
25.0;57.0;125.0;264.0;56.0;109.0;19.0;46.0;105.0;234.0;48.0;97.0;26.0;-51.0;144.0;-230.0
25.0;56.0;123.0;257.0;55.0;108.0;18.0;48.0;105.0;229.0;47.0;94.0;27.0;-51.0;156.0;-230.0
23.0;53.0;115.0;243.0;52.0;102.0;18.0;44.0;96.0;218.0;44.0;89.0;39.0;-51.0;190.0;-260.0
23.0;51.0;111.0;233.0;49.0;98.0;16.0;42.0;97.0;211.0;43.0;85.0;70.0;-73.0;258.0;-324.0
23.0;51.0;112.0;235.0;49.0;97.0;15.0;41.0;96.0;214.0;43.0;85.0;72.0;-100.0;326.0;-423.0
23.0;52.0;114.0;236.0;50.0;101.0;17.0;44.0;100.0;224.0;44.0;90.0;93.0;-112.0;389.0;-484.0
26.0;59.0;129.0;270.0;57.0;113.0;20.0;51.0;116.0;258.0;53.0;105.0;94.0;-115.0;423.0;-505.0
31.0;70.0;151.0;315.0;65.0;127.0;22.0;58.0;131.0;288.0;61.0;119.0;96.0;-126.0;453.0;-539.0
35.0;78.0;168.0;354.0;74.0;140.0;26.0;64.0;147.0;320.0;65.0;129.0;108.0;-134.0;471.0;-574.0
37.0;84.0;181.0;383.0;80.0;152.0;28.0;72.0;159.0;347.0;71.0;140.0;131.0;-134.0;525.0;-574.0
38.0;86.0;186.0;398.0;84.0;159.0;30.0;75.0;169.0;365.0;75.0;148.0;120.0;-134.0;535.0;-574.0
43.0;98.0;208.0;444.0;93.0;172.0;35.0;82.0;180.0;397.0;83.0;161.0;73.0;-95.0;352.0;-427.0
46.0;102.0;218.0;466.0;97.0;183.0;36.0;86.0;192.0;421.0;86.0;165.0;69.0;-95.0;295.0;-427.0
45.0;100.0;216.0;458.0;96.0;178.0;34.0;83.0;188.0;407.0;83.0;158.0;92.0;-91.0;349.0;-419.0
45.0;100.0;214.0;447.0;92.0;173.0;34.0;80.0;182.0;396.0;80.0;155.0;88.0;-86.0;399.0;-360.0
44.0;98.0;211.0;440.0;91.0;173.0;35.0;81.0;180.0;394.0;79.0;157.0;71.0;-69.0;289.0;-360.0
39.0;88.0;190.0;401.0;85.0;164.0;31.0;75.0;171.0;373.0;77.0;150.0;54.0;-55.0;217.0;-273.0
39.0;87.0;189.0;399.0;85.0;163.0;33.0;76.0;171.0;367.0;76.0;151.0;52.0;-55.0;196.0;-273.0
39.0;88.0;188.0;396.0;85.0;163.0;31.0;75.0;168.0;364.0;75.0;148.0;45.0;-55.0;147.0;-273.0
36.0;81.0;177.0;376.0;82.0;157.0;29.0;72.0;165.0;355.0;72.0;142.0;51.0;-56.0;222.0;-266.0
35.0;79.0;172.0;361.0;77.0;152.0;30.0;71.0;161.0;348.0;70.0;137.0;56.0;-56.0;240.0;-266.0
34.0;78.0;170.0;358.0;77.0;150.0;26.0;68.0;157.0;342.0;70.0;139.0;54.0;-56.0;210.0;-266.0
36.0;81.0;175.0;371.0;78.0;153.0;29.0;71.0;162.0;352.0;72.0;140.0;44.0;-49.0;185.0;-241.0
35.0;79.0;170.0;364.0;78.0;152.0;30.0;72.0;159.0;346.0;71.0;139.0;44.0;-49.0;186.0;-241.0
35.0;79.0;172.0;364.0;78.0;152.0;30.0;70.0;160.0;349.0;72.0;140.0;50.0;-49.0;191.0;-241.0
35.0;80.0;171.0;367.0;78.0;153.0;29.0;71.0;160.0;347.0;71.0;139.0;54.0;-59.0;187.0;-245.0
36.0;82.0;176.0;373.0;79.0;153.0;30.0;73.0;162.0;351.0;72.0;140.0;61.0;-66.0;237.0;-301.0
36.0;81.0;174.0;367.0;78.0;151.0;27.0;70.0;158.0;351.0;71.0;138.0;81.0;-73.0;316.0;-326.0
37.0;83.0;180.0;384.0;80.0;156.0;29.0;74.0;168.0;364.0;74.0;145.0;80.0;-83.0;308.0;-382.0
39.0;89.0;190.0;406.0;86.0;167.0;33.0;78.0;177.0;388.0;80.0;153.0;58.0;-83.0;272.0;-382.0
40.0;91.0;198.0;418.0;89.0;170.0;31.0;78.0;179.0;390.0;80.0;156.0;75.0;-73.0;324.0;-330.0
43.0;95.0;205.0;430.0;90.0;171.0;35.0;81.0;184.0;404.0;82.0;158.0;42.0;-71.0;257.0;-326.0
40.0;89.0;193.0;412.0;88.0;171.0;34.0;81.0;181.0;396.0;81.0;155.0;63.0;-54.0;257.0;-247.0
40.0;90.0;196.0;412.0;87.0;169.0;33.0;80.0;178.0;381.0;79.0;155.0;43.0;-45.0;197.0;-241.0
