OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
113.0;511.0;946.0;1630.0;217.0;207.0;96.0;169.0;397.0;740.0;132.0;173.0;14.0;9.0;54.0;-2.0
187.0;498.0;915.0;1569.0;214.0;210.0;73.0;142.0;303.0;859.0;159.0;205.0;25.0;9.0;54.0;-6.0
262.0;511.0;946.0;1630.0;177.0;270.0;270.0;629.0;1400.0;2653.0;426.0;485.0;33.0;9.0;50.0;-14.0
460.0;825.0;1413.0;2089.0;294.0;388.0;233.0;484.0;1038.0;1868.0;300.0;360.0;25.0;7.0;55.0;-14.0
459.0;955.0;1870.0;3313.0;425.0;461.0;259.0;578.0;1238.0;2305.0;376.0;433.0;27.0;9.0;38.0;-23.0
355.0;930.0;1647.0;2547.0;323.0;296.0;100.0;152.0;303.0;481.0;72.0;75.0;27.0;4.0;92.0;-25.0
112.0;197.0;322.0;511.0;70.0;47.0;-3.0;-46.0;-100.0;-251.0;-38.0;-55.0;38.0;4.0;95.0;-28.0
55.0;51.0;67.0;34.0;-1.0;-27.0;-21.0;-106.0;-198.0;-436.0;-73.0;-105.0;48.0;4.0;98.0;-28.0
4.0;-7.0;-51.0;-152.0;-23.0;-27.0;-21.0;-106.0;-198.0;-436.0;-73.0;-105.0;31.0;3.0;109.0;-25.0
3.0;-7.0;-51.0;-152.0;-23.0;-27.0;-21.0;-106.0;-198.0;-436.0;-73.0;-105.0;33.0;3.0;110.0;-25.0
