OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
14.0;26.0;53.0;111.0;21.0;35.0;9.0;23.0;48.0;105.0;19.0;34.0;3.0;-19.0;3.0;-13.0
23.0;45.0;90.0;181.0;34.0;59.0;17.0;38.0;82.0;174.0;34.0;58.0;-7.0;-20.0;3.0;-18.0
38.0;76.0;151.0;298.0;55.0;90.0;28.0;61.0;125.0;255.0;48.0;85.0;-7.0;-20.0;18.0;-45.0
47.0;95.0;187.0;373.0;68.0;113.0;33.0;73.0;156.0;324.0;61.0;109.0;-8.0;-22.0;17.0;-55.0
66.0;131.0;262.0;516.0;93.0;152.0;47.0;102.0;210.0;434.0;82.0;144.0;-7.0;-24.0;20.0;-60.0
83.0;169.0;330.0;635.0;114.0;184.0;58.0;123.0;255.0;516.0;97.0;169.0;-7.0;-24.0;16.0;-62.0
96.0;192.0;374.0;715.0;129.0;207.0;68.0;142.0;298.0;588.0;108.0;188.0;0.0;-24.0;19.0;-62.0
99.0;196.0;385.0;743.0;133.0;215.0;69.0;146.0;299.0;604.0;113.0;193.0;0.0;-22.0;23.0;-62.0
105.0;207.0;399.0;746.0;131.0;212.0;70.0;146.0;294.0;584.0;106.0;185.0;1.0;-19.0;13.0;-54.0
90.0;176.0;341.0;649.0;117.0;195.0;60.0;131.0;267.0;541.0;101.0;173.0;0.0;-18.0;12.0;-54.0
