OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;BIOETHANOL
17.0;22.0;67.0;124.0;18.0;25.0;-40.0;-59.0;-35.0;55.0;16.0;9.0;2.0;8.0;2.0;-1.0;BIOETHANOL
17.0;23.0;103.0;165.0;24.0;35.0;-36.0;-49.0;-24.0;103.0;26.0;10.0;4.0;11.0;2.0;11.0;BIOETHANOL
1.0;-7.0;16.0;32.0;-1.0;0.0;13.0;18.0;24.0;3.0;-1.0;0.0;17.0;-1.0;15.0;2.0;BIOETHANOL
45.0;84.0;148.0;208.0;26.0;31.0;66.0;97.0;68.0;104.0;12.0;18.0;-2.0;1.0;-6.0;-4.0;BIOETHANOL
36.0;68.0;125.0;214.0;25.0;28.0;66.0;107.0;125.0;95.0;17.0;27.0;-2.0;3.0;-6.0;-4.0;BIOETHANOL
31.0;67.0;98.0;133.0;15.0;13.0;72.0;97.0;99.0;75.0;5.0;12.0;-1.0;1.0;1.0;-4.0;BIOETHANOL
38.0;67.0;115.0;161.0;15.0;19.0;66.0;97.0;110.0;92.0;13.0;13.0;-1.0;1.0;3.0;-8.0;BIOETHANOL
37.0;48.0;105.0;137.0;14.0;15.0;93.0;147.0;202.0;92.0;13.0;18.0;-1.0;1.0;5.0;-8.0;BIOETHANOL
45.0;67.0;111.0;141.0;18.0;27.0;65.0;90.0;110.0;92.0;16.0;25.0;-1.0;1.0;3.0;-9.0;BIOETHANOL
43.0;69.0;111.0;161.0;19.0;23.0;40.0;69.0;106.0;147.0;21.0;30.0;-4.0;1.0;3.0;-10.0;BIOETHANOL
45.0;67.0;111.0;141.0;18.0;23.0;34.0;90.0;81.0;147.0;16.0;25.0;-4.0;-1.0;1.0;-12.0;BIOETHANOL
48.0;60.0;119.0;123.0;13.0;18.0;109.0;160.0;204.0;168.0;21.0;30.0;-7.0;-1.0;-6.0;-12.0;BIOETHANOL
53.0;98.0;180.0;268.0;31.0;36.0;106.0;160.0;161.0;209.0;23.0;33.0;-4.0;1.0;1.0;-12.0;BIOETHANOL
69.0;127.0;201.0;305.0;38.0;47.0;106.0;161.0;235.0;289.0;33.0;43.0;-3.0;-1.0;-6.0;-14.0;BIOETHANOL
69.0;127.0;145.0;329.0;62.0;108.0;133.0;214.0;325.0;461.0;71.0;116.0;-3.0;-1.0;-14.0;-6.0;BIOETHANOL
