OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;SODIUM HYDROXIDE
2.0;-3.0;-8.0;-23.0;-3.0;9.0;31.0;45.0;62.0;24.0;6.0;1.0;-8.0;1.0;-2.0;1.0;SODIUM HYDROXIDE
-4.0;-12.0;-9.0;-25.0;-6.0;15.0;54.0;92.0;123.0;116.0;10.0;-9.0;17.0;-1.0;1.0;6.0;SODIUM HYDROXIDE
32.0;51.0;79.0;109.0;16.0;20.0;0.0;-17.0;-32.0;-41.0;3.0;6.0;-1.0;-6.0;6.0;-6.0;SODIUM HYDROXIDE
31.0;34.0;49.0;47.0;10.0;22.0;0.0;-17.0;-32.0;-41.0;3.0;6.0;-1.0;-2.0;1.0;2.0;SODIUM HYDROXIDE
32.0;51.0;79.0;109.0;16.0;22.0;21.0;23.0;22.0;56.0;15.0;14.0;-1.0;-2.0;-7.0;8.0;SODIUM HYDROXIDE
45.0;67.0;115.0;195.0;33.0;51.0;-6.0;-8.0;-6.0;56.0;27.0;28.0;-3.0;0.0;-11.0;16.0;SODIUM HYDROXIDE
60.0;91.0;159.0;263.0;42.0;68.0;-3.0;-8.0;2.0;48.0;34.0;51.0;-1.0;0.0;-11.0;11.0;SODIUM HYDROXIDE
44.0;57.0;116.0;156.0;25.0;45.0;21.0;23.0;22.0;56.0;17.0;25.0;-4.0;1.0;-20.0;22.0;SODIUM HYDROXIDE
46.0;76.0;113.0;162.0;25.0;49.0;-3.0;-8.0;2.0;48.0;24.0;30.0;-4.0;-5.0;-11.0;11.0;SODIUM HYDROXIDE
49.0;78.0;132.0;187.0;31.0;44.0;-3.0;-8.0;2.0;28.0;25.0;26.0;-4.0;-2.0;0.0;11.0;SODIUM HYDROXIDE
35.0;54.0;68.0;83.0;20.0;30.0;-3.0;-9.0;2.0;-15.0;9.0;17.0;1.0;-5.0;5.0;11.0;SODIUM HYDROXIDE
41.0;63.0;83.0;91.0;15.0;28.0;19.0;12.0;24.0;-15.0;9.0;16.0;0.0;-5.0;5.0;-1.0;SODIUM HYDROXIDE
41.0;57.0;86.0;105.0;20.0;31.0;19.0;12.0;24.0;-15.0;10.0;17.0;1.0;-5.0;19.0;-10.0;SODIUM HYDROXIDE
61.0;101.0;165.0;229.0;34.0;58.0;54.0;76.0;114.0;175.0;32.0;33.0;1.0;-5.0;16.0;-13.0;SODIUM HYDROXIDE
70.0;114.0;179.0;264.0;41.0;65.0;55.0;80.0;126.0;200.0;34.0;45.0;5.0;-8.0;16.0;-15.0;SODIUM HYDROXIDE
68.0;105.0;153.0;237.0;32.0;56.0;54.0;76.0;114.0;175.0;24.0;36.0;0.0;-8.0;16.0;-15.0;SODIUM HYDROXIDE
52.0;79.0;179.0;264.0;41.0;46.0;52.0;71.0;102.0;161.0;25.0;32.0;4.0;-12.0;20.0;-26.0;SODIUM HYDROXIDE
