TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
10.761;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4544.0;0.0;573854.4426975382;0.0;1.7426021750380883e-06;-0.0;573854.4426975382;0.0;573854.4426975382;0.0;0.0;0.001553125;7.765625;
11.667;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4512.0;0.0;577924.3323620597;0.0;1.730330328735003e-06;-0.0;577924.3323620597;0.0;577924.3323620597;0.0;0.0;0.0015421875;7.7109375;
12.544;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4249.0;0.0;613696.0667492618;0.0;1.6294710919315222e-06;-0.0;613696.0667492618;0.0;613696.0667492618;0.0;0.0;0.001452294921875;7.261474609375;
13.432;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4198.0;0.0;621151.6406902366;0.0;1.6099128368859804e-06;-0.0;621151.6406902366;0.0;621151.6406902366;0.0;0.0;0.00143486328125;7.17431640625;
14.318;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4000.0;0.0;651898.6469044033;0.0;1.533980787885641e-06;-0.0;651898.6469044033;0.0;651898.6469044033;0.0;0.0;0.0013671875;6.8359375;
15.213;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3980.0;0.0;655174.5195019129;0.0;1.526310883946213e-06;-0.0;655174.5195019129;0.0;655174.5195019129;0.0;0.0;0.0013603515625;6.8017578125;
16.101;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4064.0;0.0;641632.5264807119;0.0;1.5585244804918115e-06;-0.0;641632.5264807119;0.0;641632.5264807119;0.0;0.0;0.0013890625;6.9453125;
16.993;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3922.0;0.0;664863.4848591569;0.0;1.5040681625218712e-06;-0.0;664863.4848591569;0.0;664863.4848591569;0.0;0.0;0.00134052734375;6.70263671875;
17.875;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3819.0;0.0;682795.1263727712;0.0;1.464568157233816e-06;-0.0;682795.1263727712;0.0;682795.1263727712;0.0;0.0;0.001305322265625;6.526611328125;
18.78;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3641.0;0.0;716175.3879751753;0.0;1.396306012172905e-06;-0.0;716175.3879751753;0.0;716175.3879751753;0.0;0.0;0.001244482421875;6.222412109375;
19.67;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3742.0;0.0;696845.1597054017;0.0;1.4350390270670173e-06;-0.0;696845.1597054017;0.0;696845.1597054017;0.0;0.0;0.00127900390625;6.39501953125;
20.754;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3609.0;0.0;722525.5161035226;0.0;1.3840341658698198e-06;-0.0;722525.5161035226;0.0;722525.5161035226;0.0;0.0;0.001233544921875;6.167724609375;
21.914;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3515.0;0.0;741847.6778428487;0.0;1.3479856173545073e-06;-0.0;741847.6778428487;0.0;741847.6778428487;0.0;0.0;0.001201416015625;6.007080078125;
22.912;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3312.0;0.0;787317.2064062842;0.0;1.2701360923693108e-06;-0.0;787317.2064062842;0.0;787317.2064062842;0.0;0.0;0.00113203125;5.66015625;
23.86;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3280.0;0.0;794998.3498834186;0.0;1.257864246066226e-06;-0.0;794998.3498834186;0.0;794998.3498834186;0.0;0.0;0.00112109375;5.60546875;
24.844;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3178.0;0.0;820514.344750665;0.0;1.218747735975142e-06;-0.0;820514.344750665;0.0;820514.344750665;0.0;0.0;0.00108623046875;5.43115234375;
25.788;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3229.0;0.0;807554.8428670218;0.0;1.2383059910206838e-06;-0.0;807554.8428670218;0.0;807554.8428670218;0.0;0.0;0.001103662109375;5.518310546875;
26.716;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3237.0;0.0;805559.0323193121;0.0;1.241373952596455e-06;-0.0;805559.0323193121;0.0;805559.0323193122;0.0;0.0;0.001106396484375;5.531982421875;
27.627;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3021.0;0.0;863156.1031504844;0.0;1.1585389900506303e-06;-0.0;863156.1031504844;0.0;863156.1031504844;0.0;0.0;0.001032568359375;5.162841796875;
28.525;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3121.0;0.0;835499.7076634455;0.0;1.1968885097477715e-06;-0.0;835499.7076634455;0.0;835499.7076634455;0.0;0.0;0.001066748046875;5.333740234375;
29.462;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3118.0;0.0;836303.5880749241;0.0;1.1957380241568573e-06;-0.0;836303.5880749241;0.0;836303.5880749241;0.0;0.0;0.00106572265625;5.32861328125;
30.365;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2901.0;0.0;898860.5955248581;0.0;1.1125195664140612e-06;-0.0;898860.5955248581;0.0;898860.5955248581;0.0;0.0;0.000991552734375;4.957763671875;
31.291;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2912.0;0.0;895465.1743192354;0.0;1.1167380135807467e-06;-0.0;895465.1743192354;0.0;895465.1743192354;0.0;0.0;0.0009953125;4.9765625;
32.195;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2998.0;0.0;869778.0479044741;0.0;1.149718600520288e-06;-0.0;869778.0479044741;0.0;869778.0479044741;0.0;0.0;0.00102470703125;5.12353515625;
33.137;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2831.0;0.0;921086.0429592418;0.0;1.0856749026260624e-06;-0.0;921086.0429592418;0.0;921086.0429592418;0.0;0.0;0.000967626953125;4.838134765625;
34.027;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2867.0;0.0;909520.2607665202;0.0;1.0994807297170334e-06;-0.0;909520.2607665202;0.0;909520.26076652;0.0;0.0;0.000979931640625;4.899658203125;
34.953;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2710.0;0.0;962212.0249511488;0.0;1.039271983792522e-06;-0.0;962212.0249511488;0.0;962212.0249511488;0.0;0.0;0.00092626953125;4.63134765625;
35.862;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2659.0;0.0;980667.3891002684;0.0;1.01971372874698e-06;-0.0;980667.3891002684;0.0;980667.3891002684;0.0;0.0;0.000908837890625;4.544189453125;
36.767;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2650.0;0.0;983997.9575915522;0.0;1.0162622719742371e-06;-0.0;983997.9575915522;0.0;983997.9575915522;0.0;0.0;0.00090576171875;4.52880859375;
37.669;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2697.0;0.0;966850.051026182;0.0;1.0342865462318936e-06;-0.0;966850.051026182;0.0;966850.051026182;0.0;0.0;0.000921826171875;4.609130859375;
38.589;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2589.0;0.0;1007182.150489615;0.0;9.928690649589811e-07;-0.0;1007182.150489615;0.0;1007182.1504896152;0.0;0.0;0.000884912109375;4.424560546875;
39.49;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2702.0;0.0;965060.9132559636;0.0;1.0362040222167503e-06;-0.0;965060.9132559636;0.0;965060.9132559636;0.0;0.0;0.00092353515625;4.61767578125;
40.375;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2670.0;0.0;976627.186373638;0.0;1.0239321759136654e-06;-0.0;976627.186373638;0.0;976627.186373638;0.0;0.0;0.00091259765625;4.56298828125;
41.263;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2555.0;0.0;1020584.9657994572;0.0;9.798302282619533e-07;-0.0;1020584.9657994572;0.0;1020584.9657994572;0.0;0.0;0.000873291015625;4.366455078125;
42.159;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2588.0;0.0;1007571.3244272076;0.0;9.924855697620098e-07;-0.0;1007571.3244272076;0.0;1007571.3244272076;0.0;0.0;0.0008845703125;4.4228515625;
43.053;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2461.0;0.0;1059567.0815187376;0.0;9.437816797466408e-07;-0.0;1059567.0815187376;0.0;1059567.0815187376;0.0;0.0;0.000841162109375;4.205810546875;
43.948;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2579.0;0.0;1011087.4709645652;0.0;9.890341129892672e-07;-0.0;1011087.4709645652;0.0;1011087.4709645652;0.0;0.0;0.000881494140625;4.407470703125;
44.821;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2466.0;0.0;1057418.7297719438;0.0;9.456991557314978e-07;-0.0;1057418.7297719438;0.0;1057418.7297719438;0.0;0.0;0.00084287109375;4.21435546875;
45.713;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2394.0;0.0;1089220.796832754;0.0;9.180875015495564e-07;-0.0;1089220.796832754;0.0;1089220.796832754;0.0;0.0;0.00081826171875;4.09130859375;
46.593;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2404.0;0.0;1084689.9282935164;0.0;9.219224535192704e-07;-0.0;1084689.9282935164;0.0;1084689.9282935164;0.0;0.0;0.0008216796875;4.1083984375;
47.475;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2499.0;0.0;1043455.2171338988;0.0;9.583544972315545e-07;-0.0;1043455.2171338988;0.0;1043455.217133899;0.0;0.0;0.000854150390625;4.270751953125;
48.373;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2364.0;0.0;1103043.395777332;0.0;9.06582645640414e-07;-0.0;1103043.395777332;0.0;1103043.395777332;0.0;0.0;0.0008080078125;4.0400390625;
49.257;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2336.0;0.0;1116264.8063431564;0.0;8.958447801252144e-07;-0.0;1116264.8063431564;0.0;1116264.8063431564;0.0;0.0;0.0007984375;3.9921875;
50.146;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2358.0;0.0;1105850.121975239;0.0;9.042816744585854e-07;-0.0;1105850.121975239;0.0;1105850.121975239;0.0;0.0;0.00080595703125;4.02978515625;
51.041;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2369.0;0.0;1100715.3176942226;0.0;9.08500121625271e-07;-0.0;1100715.3176942226;0.0;1100715.3176942226;0.0;0.0;0.000809716796875;4.048583984375;
51.912;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2339.0;0.0;1114833.0857706768;0.0;8.969952657161287e-07;-0.0;1114833.0857706768;0.0;1114833.0857706768;0.0;0.0;0.000799462890625;3.997314453125;
52.799;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2263.0;0.0;1152273.3484832582;0.0;8.678496307463015e-07;-0.0;1152273.3484832582;0.0;1152273.3484832582;0.0;0.0;0.000773486328125;3.867431640625;
53.691;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2323.0;0.0;1122511.6606188607;0.0;8.90859342564586e-07;-0.0;1122511.6606188607;0.0;1122511.6606188607;0.0;0.0;0.000793994140625;3.969970703125;
54.57;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2269.0;0.0;1149226.349765365;0.0;8.7015060192813e-07;-0.0;1149226.349765365;0.0;1149226.349765365;0.0;0.0;0.000775537109375;3.877685546875;
55.46;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2328.0;0.0;1120100.7678769818;0.0;8.927768185494431e-07;-0.0;1120100.7678769818;0.0;1120100.7678769818;0.0;0.0;0.000795703125;3.978515625;
56.343;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2180.0;0.0;1196144.3062466115;0.0;8.360195293976745e-07;-0.0;1196144.3062466115;0.0;1196144.3062466115;0.0;0.0;0.0007451171875;3.7255859375;
57.234;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2172.0;0.0;1200549.994299085;0.0;8.329515678219031e-07;-0.0;1200549.994299085;0.0;1200549.994299085;0.0;0.0;0.0007423828125;3.7119140625;
58.123;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2287.0;0.0;1140181.2801126426;0.0;8.770535154736153e-07;-0.0;1140181.2801126426;0.0;1140181.2801126426;0.0;0.0;0.000781689453125;3.908447265625;
59.007;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2259.0;0.0;1154313.6731375004;0.0;8.663156499584158e-07;-0.0;1154313.6731375004;0.0;1154313.6731375004;0.0;0.0;0.000772119140625;3.860595703125;
59.906;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2231.0;0.0;1168800.8012629375;0.0;8.555777844432162e-07;-0.0;1168800.8012629375;0.0;1168800.8012629375;0.0;0.0;0.000762548828125;3.812744140625;
60.795;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2237.0;0.0;1165665.8862841364;0.0;8.578787556250449e-07;-0.0;1165665.8862841364;0.0;1165665.8862841364;0.0;0.0;0.000764599609375;3.822998046875;
61.675;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2236.0;0.0;1166187.2037645855;0.0;8.574952604280734e-07;-0.0;1166187.2037645855;0.0;1166187.2037645855;0.0;0.0;0.0007642578125;3.8212890625;
62.567;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2181.0;0.0;1195595.8677751552;0.0;8.364030245946457e-07;-0.0;1195595.8677751552;0.0;1195595.8677751552;0.0;0.0;0.000745458984375;3.727294921875;
63.461;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2162.0;0.0;1206102.9544947334;0.0;8.29116615852189e-07;-0.0;1206102.9544947334;0.0;1206102.9544947334;0.0;0.0;0.00073896484375;3.69482421875;
64.345;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2137.0;0.0;1220212.7223292529;0.0;8.195292359279037e-07;-0.0;1220212.7223292529;0.0;1220212.7223292529;0.0;0.0;0.000730419921875;3.652099609375;
65.222;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2133.0;0.0;1222500.9787236818;0.0;8.179952551400181e-07;-0.0;1222500.9787236818;0.0;1222500.9787236818;0.0;0.0;0.000729052734375;3.645263671875;
66.118;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2115.0;0.0;1232905.242372394;0.0;8.110923415945328e-07;-0.0;1232905.242372394;0.0;1232905.242372394;0.0;0.0;0.000722900390625;3.614501953125;
67.009;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2117.0;0.0;1231740.4759648622;0.0;8.118593319884757e-07;-0.0;1231740.4759648622;0.0;1231740.4759648622;0.0;0.0;0.000723583984375;3.617919921875;
67.897;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2058.0;0.0;1267052.7636625916;0.0;7.892331153671624e-07;-0.0;1267052.7636625916;0.0;1267052.7636625916;0.0;0.0;0.00070341796875;3.51708984375;
68.783;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2001.0;0.0;1303145.7209483325;0.0;7.67373889139792e-07;-0.0;1303145.7209483325;0.0;1303145.7209483325;0.0;0.0;0.000683935546875;3.419677734375;
