TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
9.699;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2452.0;0.0;106345.61939712944;0.0;9.40330222973898e-06;-0.0;106345.61939712944;0.0;106345.6193971294;0.0;0.0;0.008380859375;4.1904296875;
10.593;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2384.0;0.0;109378.96760140995;0.0;9.14252549579842e-06;-0.0;109378.96760140995;0.0;109378.96760140995;0.0;0.0;0.0081484375;4.07421875;
11.502;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2307.0;0.0;113029.67436573964;0.0;8.847234194130436e-06;-0.0;113029.67436573964;0.0;113029.6743657396;0.0;0.0;0.00788525390625;3.942626953125;
12.38;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2254.0;0.0;115687.42624745402;0.0;8.643981739735588e-06;-0.0;115687.42624745402;0.0;115687.42624745402;0.0;0.0;0.0077041015625;3.85205078125;
13.27;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2201.0;0.0;118473.17526658851;0.0;8.440729285340739e-06;-0.0;118473.17526658851;0.0;118473.17526658854;0.0;0.0;0.00752294921875;3.761474609375;
14.154;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2157.0;0.0;120889.87425209148;0.0;8.27199139867332e-06;-0.0;120889.87425209148;0.0;120889.8742520915;0.0;0.0;0.00737255859375;3.686279296875;
15.047;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2109.0;0.0;123641.2796404748;0.0;8.087913704127042e-06;-0.0;123641.2796404748;0.0;123641.2796404748;0.0;0.0;0.00720849609375;3.604248046875;
15.939;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2058.0;0.0;126705.27636625916;0.0;7.892331153671623e-06;-0.0;126705.27636625916;0.0;126705.27636625916;0.0;0.0;0.0070341796875;3.51708984375;
16.827;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2012.0;0.0;129602.1166807959;0.0;7.715923363064775e-06;-0.0;129602.1166807959;0.0;129602.11668079588;0.0;0.0;0.006876953125;3.4384765625;
17.715;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1982.0;0.0;131563.80361340128;0.0;7.600874803973352e-06;-0.0;131563.80361340128;0.0;131563.80361340128;0.0;0.0;0.0067744140625;3.38720703125;
18.617;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1924.0;0.0;135529.86422128967;0.0;7.378447589729934e-06;-0.0;135529.86422128967;0.0;135529.86422128967;0.0;0.0;0.006576171875;3.2880859375;
19.507;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1915.0;0.0;136166.8191967422;0.0;7.343933022002507e-06;-0.0;136166.8191967422;0.0;136166.8191967422;0.0;0.0;0.00654541015625;3.272705078125;
20.49;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1857.0;0.0;140419.74085178316;0.0;7.121505807759089e-06;-0.0;140419.74085178316;0.0;140419.74085178316;0.0;0.0;0.00634716796875;3.173583984375;
21.684;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1813.0;0.0;143827.61101034822;0.0;6.952767921091669e-06;-0.0;143827.61101034822;0.0;143827.61101034822;0.0;0.0;0.00619677734375;3.098388671875;
22.723;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1786.0;0.0;146001.93659673087;0.0;6.849224217909388e-06;-0.0;146001.93659673087;0.0;146001.93659673087;0.0;0.0;0.0061044921875;3.05224609375;
23.684;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1755.0;0.0;148580.8881833398;0.0;6.730340706848251e-06;-0.0;148580.8881833398;0.0;148580.8881833398;0.0;0.0;0.00599853515625;2.999267578125;
24.66;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1730.0;0.0;150728.01084494876;0.0;6.634466907605397e-06;-0.0;150728.01084494876;0.0;150728.01084494876;0.0;0.0;0.0059130859375;2.95654296875;
25.618;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1703.0;0.0;153117.70919657155;0.0;6.530923204423117e-06;-0.0;153117.70919657155;0.0;153117.70919657155;0.0;0.0;0.00582080078125;2.910400390625;
26.559;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1678.0;0.0;155398.9623133262;0.0;6.4350494051802645e-06;-0.0;155398.9623133262;0.0;155398.9623133262;0.0;0.0;0.0057353515625;2.86767578125;
27.449;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1662.0;0.0;156894.9812044292;0.0;6.373690173664839e-06;-0.0;156894.9812044292;0.0;156894.9812044292;0.0;0.0;0.0056806640625;2.84033203125;
28.361;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1636.0;0.0;159388.42222601548;0.0;6.2739814224522725e-06;-0.0;159388.42222601548;0.0;159388.42222601548;0.0;0.0;0.005591796875;2.7958984375;
29.292;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1616.0;0.0;161361.0512139612;0.0;6.1972823830579905e-06;-0.0;161361.0512139612;0.0;161361.0512139612;0.0;0.0;0.0055234375;2.76171875;
30.204;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1598.0;0.0;163178.63501987568;0.0;6.128253247603136e-06;-0.0;163178.63501987568;0.0;163178.63501987568;0.0;0.0;0.0054619140625;2.73095703125;
31.132;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1590.0;0.0;163999.65959859203;0.0;6.097573631845424e-06;-0.0;163999.65959859203;0.0;163999.65959859203;0.0;0.0;0.0054345703125;2.71728515625;
32.035;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1564.0;0.0;166725.99665074254;0.0;5.997864880632857e-06;-0.0;166725.99665074254;0.0;166725.99665074254;0.0;0.0;0.005345703125;2.6728515625;
32.958;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1536.0;0.0;169765.27263135504;0.0;5.8904862254808615e-06;-0.0;169765.27263135504;0.0;169765.27263135504;0.0;0.0;0.00525;2.625;
33.863;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1525.0;0.0;170989.8090241058;0.0;5.848301753814007e-06;-0.0;170989.8090241058;0.0;170989.8090241058;0.0;0.0;0.00521240234375;2.606201171875;
34.769;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1505.0;0.0;173262.09884502416;0.0;5.7716027144197246e-06;-0.0;173262.09884502416;0.0;173262.09884502416;0.0;0.0;0.00514404296875;2.572021484375;
35.7;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1492.0;0.0;174771.7552022529;0.0;5.721748338813441e-06;-0.0;174771.7552022529;0.0;174771.7552022529;0.0;0.0;0.005099609375;2.5498046875;
36.59;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1471.0;0.0;177266.79725476637;0.0;5.641214347449446e-06;-0.0;177266.79725476637;0.0;177266.79725476637;0.0;0.0;0.00502783203125;2.513916015625;
37.49;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1456.0;0.0;179093.03486384708;0.0;5.583690067903733e-06;-0.0;179093.03486384708;0.0;179093.03486384708;0.0;0.0;0.0049765625;2.48828125;
38.411;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1448.0;0.0;180082.4991448628;0.0;5.55301045214602e-06;-0.0;180082.4991448628;0.0;180082.4991448628;0.0;0.0;0.00494921875;2.474609375;
39.316;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1435.0;0.0;181713.9085447814;0.0;5.5031560765397374e-06;-0.0;181713.9085447814;0.0;181713.9085447814;0.0;0.0;0.00490478515625;2.452392578125;
40.215;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1423.0;0.0;183246.28163159615;0.0;5.4571366529031686e-06;-0.0;183246.28163159615;0.0;183246.28163159615;0.0;0.0;0.00486376953125;2.431884765625;
41.098;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1419.0;0.0;183762.83210835897;0.0;5.441796845024312e-06;-0.0;183762.83210835897;0.0;183762.83210835897;0.0;0.0;0.00485009765625;2.425048828125;
41.996;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1400.0;0.0;186256.75625840097;0.0;5.368932757599744e-06;-0.0;186256.75625840097;0.0;186256.75625840097;0.0;0.0;0.00478515625;2.392578125;
42.886;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1396.0;0.0;186790.44323908407;0.0;5.353592949720887e-06;-0.0;186790.44323908407;0.0;186790.44323908407;0.0;0.0;0.004771484375;2.3857421875;
43.779;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1378.0;0.0;189230.37645991388;0.0;5.284563814266034e-06;-0.0;189230.37645991388;0.0;189230.37645991388;0.0;0.0;0.0047099609375;2.35498046875;
44.656;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1371.0;0.0;190196.5417664197;0.0;5.257719150478035e-06;-0.0;190196.5417664197;0.0;190196.5417664197;0.0;0.0;0.00468603515625;2.343017578125;
45.548;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1360.0;0.0;191734.89614835393;0.0;5.21553467881118e-06;-0.0;191734.89614835393;0.0;191734.89614835393;0.0;0.0;0.0046484375;2.32421875;
46.435;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1347.0;0.0;193585.34429232468;0.0;5.165680303204896e-06;-0.0;193585.34429232468;0.0;193585.34429232468;0.0;0.0;0.00460400390625;2.302001953125;
47.311;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1343.0;0.0;194161.92015023183;0.0;5.15034049532604e-06;-0.0;194161.92015023183;0.0;194161.92015023183;0.0;0.0;0.00459033203125;2.295166015625;
48.202;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1337.0;0.0;195033.25262659785;0.0;5.127330783507756e-06;-0.0;195033.25262659785;0.0;195033.25262659785;0.0;0.0;0.00456982421875;2.284912109375;
49.094;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1325.0;0.0;196799.59151831045;0.0;5.081311359871186e-06;-0.0;196799.59151831045;0.0;196799.59151831045;0.0;0.0;0.00452880859375;2.264404296875;
49.984;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1313.0;0.0;198598.21687872152;0.0;5.0352919362346165e-06;-0.0;198598.21687872152;0.0;198598.21687872152;0.0;0.0;0.00448779296875;2.243896484375;
50.88;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1301.0;0.0;200430.02210742608;0.0;4.989272512598048e-06;-0.0;200430.02210742608;0.0;200430.02210742608;0.0;0.0;0.00444677734375;2.223388671875;
51.748;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1298.0;0.0;200893.2656099856;0.0;4.977767656688905e-06;-0.0;200893.2656099856;0.0;200893.2656099856;0.0;0.0;0.0044365234375;2.21826171875;
52.634;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1294.0;0.0;201514.26488544152;0.0;4.962427848810049e-06;-0.0;201514.26488544152;0.0;201514.26488544152;0.0;0.0;0.0044228515625;2.21142578125;
53.528;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1278.0;0.0;204037.1351813469;0.0;4.901068617294623e-06;-0.0;204037.1351813469;0.0;204037.1351813469;0.0;0.0;0.0043681640625;2.18408203125;
54.406;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1273.0;0.0;204838.53791183137;0.0;4.8818938574460525e-06;-0.0;204838.53791183137;0.0;204838.5379118314;0.0;0.0;0.00435107421875;2.175537109375;
55.299;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1261.0;0.0;206787.83406959663;0.0;4.835874433809484e-06;-0.0;206787.83406959663;0.0;206787.83406959663;0.0;0.0;0.00431005859375;2.155029296875;
56.174;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1256.0;0.0;207611.03404598832;0.0;4.816699673960913e-06;-0.0;207611.03404598832;0.0;207611.03404598832;0.0;0.0;0.00429296875;2.146484375;
57.064;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1244.0;0.0;209613.71283099783;0.0;4.770680250324344e-06;-0.0;209613.71283099783;0.0;209613.71283099783;0.0;0.0;0.004251953125;2.1259765625;
57.948;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1238.0;0.0;210629.61127767476;0.0;4.747670538506059e-06;-0.0;210629.61127767476;0.0;210629.61127767476;0.0;0.0;0.0042314453125;2.11572265625;
58.84;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1229.0;0.0;212172.0575766976;0.0;4.713155970778633e-06;-0.0;212172.0575766976;0.0;212172.0575766976;0.0;0.0;0.00420068359375;2.100341796875;
59.738;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1229.0;0.0;212172.0575766976;0.0;4.713155970778633e-06;-0.0;212172.0575766976;0.0;212172.0575766976;0.0;0.0;0.00420068359375;2.100341796875;
60.626;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1223.0;0.0;213212.9670987419;0.0;4.690146258960347e-06;-0.0;213212.9670987419;0.0;213212.9670987419;0.0;0.0;0.00418017578125;2.090087890625;
61.512;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1221.0;0.0;213562.2102880928;0.0;4.6824763550209195e-06;-0.0;213562.2102880928;0.0;213562.2102880928;0.0;0.0;0.00417333984375;2.086669921875;
62.402;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1215.0;0.0;214616.83848704636;0.0;4.659466643202635e-06;-0.0;214616.83848704636;0.0;214616.83848704636;0.0;0.0;0.00415283203125;2.076416015625;
63.295;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1208.0;0.0;215860.47910741833;0.0;4.632621979414636e-06;-0.0;215860.47910741833;0.0;215860.47910741833;0.0;0.0;0.00412890625;2.064453125;
64.181;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1203.0;0.0;216757.6548310568;0.0;4.613447219566065e-06;-0.0;216757.6548310568;0.0;216757.65483105683;0.0;0.0;0.00411181640625;2.055908203125;
65.06;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1196.0;0.0;218026.30331250947;0.0;4.586602555778067e-06;-0.0;218026.30331250947;0.0;218026.30331250947;0.0;0.0;0.004087890625;2.0439453125;
65.95;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1185.0;0.0;220050.1761702627;0.0;4.544418084111211e-06;-0.0;220050.1761702627;0.0;220050.17617026277;0.0;0.0;0.00405029296875;2.025146484375;
66.847;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1172.0;0.0;222491.00576942097;0.0;4.494563708504928e-06;-0.0;222491.00576942097;0.0;222491.00576942097;0.0;0.0;0.004005859375;2.0029296875;
67.736;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1156.0;0.0;225570.46605688697;0.0;4.433204476989503e-06;-0.0;225570.46605688697;0.0;225570.46605688697;0.0;0.0;0.003951171875;1.9755859375;
68.619;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1151.0;0.0;226550.35513619575;0.0;4.4140297171409324e-06;-0.0;226550.35513619575;0.0;226550.35513619575;0.0;0.0;0.00393408203125;1.967041015625;
69.511;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1137.0;0.0;229339.89337006275;0.0;4.360340389564935e-06;-0.0;229339.89337006275;0.0;229339.89337006275;0.0;0.0;0.00388623046875;1.943115234375;
70.393;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1130.0;0.0;230760.58297501004;0.0;4.3334957257769365e-06;-0.0;230760.58297501004;0.0;230760.58297501;0.0;0.0;0.0038623046875;1.93115234375;
