TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
17.841;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2067.0;0.0;1261535.8430660926;0.0;7.926845721399051e-07;-0.0;1261535.8430660926;0.0;1261535.8430660926;0.0;0.0;0.000706494140625;3.532470703125;
18.744;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1973.0;0.0;1321639.4260606251;0.0;7.566360236245925e-07;-0.0;1321639.4260606251;0.0;1321639.4260606251;0.0;0.0;0.000674365234375;3.371826171875;
19.637;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;2030.0;0.0;1284529.3535062135;0.0;7.784952498519629e-07;-0.0;1284529.3535062135;0.0;1284529.3535062135;0.0;0.0;0.00069384765625;3.46923828125;
20.7;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1957.0;0.0;1332444.8582614274;0.0;7.505001004730499e-07;-0.0;1332444.8582614274;0.0;1332444.8582614274;0.0;0.0;0.000668896484375;3.344482421875;
21.864;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1916.0;0.0;1360957.5091949964;0.0;7.347767973972222e-07;-0.0;1360957.5091949964;0.0;1360957.5091949964;0.0;0.0;0.0006548828125;3.2744140625;
22.866;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1779.0;0.0;1465764.2426181077;0.0;6.82237955412139e-07;-0.0;1465764.2426181077;0.0;1465764.2426181077;0.0;0.0;0.000608056640625;3.040283203125;
23.819;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1786.0;0.0;1460019.3659673086;0.0;6.849224217909388e-07;-0.0;1460019.3659673086;0.0;1460019.3659673086;0.0;0.0;0.00061044921875;3.05224609375;
24.804;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1710.0;0.0;1524909.1155658558;0.0;6.557767868211116e-07;-0.0;1524909.1155658558;0.0;1524909.1155658558;0.0;0.0;0.00058447265625;2.92236328125;
25.753;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1752.0;0.0;1488353.0751242086;0.0;6.718835850939108e-07;-0.0;1488353.0751242086;0.0;1488353.0751242086;0.0;0.0;0.000598828125;2.994140625;
26.684;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1743.0;0.0;1496038.2028787225;0.0;6.684321283211681e-07;-0.0;1496038.2028787225;0.0;1496038.2028787225;0.0;0.0;0.000595751953125;2.978759765625;
27.588;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1635.0;0.0;1594859.074995482;0.0;6.270146470482559e-07;-0.0;1594859.074995482;0.0;1594859.074995482;0.0;0.0;0.000558837890625;2.794189453125;
28.492;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1691.0;0.0;1542042.9258531125;0.0;6.484903780786548e-07;-0.0;1542042.9258531125;0.0;1542042.9258531125;0.0;0.0;0.000577978515625;2.889892578125;
29.428;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1691.0;0.0;1542042.9258531125;0.0;6.484903780786548e-07;-0.0;1542042.9258531125;0.0;1542042.9258531125;0.0;0.0;0.000577978515625;2.889892578125;
30.331;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1568.0;0.0;1663006.7523071514;0.0;6.013204688511713e-07;-0.0;1663006.7523071514;0.0;1663006.7523071514;0.0;0.0;0.0005359375;2.6796875;
31.258;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1566.0;0.0;1665130.6434339804;0.0;6.005534784572285e-07;-0.0;1665130.6434339804;0.0;1665130.6434339804;0.0;0.0;0.00053525390625;2.67626953125;
32.163;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1627.0;0.0;1602701.0372572916;0.0;6.239466854724845e-07;-0.0;1602701.0372572916;0.0;1602701.0372572916;0.0;0.0;0.000556103515625;2.780517578125;
33.102;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1522.0;0.0;1713268.454413675;0.0;5.836796897904864e-07;-0.0;1713268.454413675;0.0;1713268.454413675;0.0;0.0;0.00052021484375;2.60107421875;
33.996;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1548.0;0.0;1684492.627659957;0.0;5.936505649117431e-07;-0.0;1684492.627659957;0.0;1684492.627659957;0.0;0.0;0.0005291015625;2.6455078125;
34.916;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1453.0;0.0;1794628.071312879;0.0;5.572185211994592e-07;-0.0;1794628.071312879;0.0;1794628.071312879;0.0;0.0;0.000496630859375;2.483154296875;
35.829;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1427.0;0.0;1827326.270229582;0.0;5.472476460782025e-07;-0.0;1827326.270229582;0.0;1827326.2702295815;0.0;0.0;0.000487744140625;2.438720703125;
36.732;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1430.0;0.0;1823492.7186137156;0.0;5.483981316691168e-07;-0.0;1823492.7186137156;0.0;1823492.7186137151;0.0;0.0;0.00048876953125;2.44384765625;
37.631;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1451.0;0.0;1797101.7144159982;0.0;5.564515308055163e-07;-0.0;1797101.7144159982;0.0;1797101.7144159982;0.0;0.0;0.000495947265625;2.479736328125;
38.547;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1399.0;0.0;1863898.9189546912;0.0;5.36509780563003e-07;-0.0;1863898.9189546912;0.0;1863898.9189546912;0.0;0.0;0.000478173828125;2.390869140625;
39.453;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1461.0;0.0;1784801.2235575723;0.0;5.602864827752304e-07;-0.0;1784801.2235575723;0.0;1784801.2235575723;0.0;0.0;0.000499365234375;2.496826171875;
40.341;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1440.0;0.0;1810829.5747344536;0.0;5.522330836388309e-07;-0.0;1810829.5747344536;0.0;1810829.574734453;0.0;0.0;0.0004921875;2.4609375;
41.229;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1382.0;0.0;1886826.7638332944;0.0;5.299903622144891e-07;-0.0;1886826.7638332944;0.0;1886826.7638332944;0.0;0.0;0.00047236328125;2.36181640625;
42.124;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1407.0;0.0;1853301.057297522;0.0;5.395777421387742e-07;-0.0;1853301.057297522;0.0;1853301.0572975224;0.0;0.0;0.000480908203125;2.404541015625;
43.019;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1323.0;0.0;1970970.9656973649;0.0;5.073641455931758e-07;-0.0;1970970.9656973649;0.0;1970970.9656973649;0.0;0.0;0.000452197265625;2.260986328125;
43.912;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1401.0;0.0;1861238.1067934427;0.0;5.372767709569458e-07;-0.0;1861238.1067934427;0.0;1861238.106793443;0.0;0.0;0.000478857421875;2.394287109375;
44.786;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1323.0;0.0;1970970.9656973649;0.0;5.073641455931758e-07;-0.0;1970970.9656973649;0.0;1970970.9656973649;0.0;0.0;0.000452197265625;2.260986328125;
45.679;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1281.0;0.0;2035592.964572688;0.0;4.912573473203766e-07;-0.0;2035592.964572688;0.0;2035592.964572688;0.0;0.0;0.000437841796875;2.189208984375;
46.56;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1299.0;0.0;2007386.1336548217;0.0;4.98160260865862e-07;-0.0;2007386.1336548217;0.0;2007386.1336548217;0.0;0.0;0.000443994140625;2.219970703125;
47.443;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1347.0;0.0;1935853.4429232469;0.0;5.165680303204897e-07;-0.0;1935853.4429232469;0.0;1935853.4429232469;0.0;0.0;0.000460400390625;2.302001953125;
48.337;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1275.0;0.0;2045172.2255824415;0.0;4.889563761385482e-07;-0.0;2045172.2255824415;0.0;2045172.2255824415;0.0;0.0;0.000435791015625;2.178955078125;
49.223;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1249.0;0.0;2087745.8667875207;0.0;4.789855010172915e-07;-0.0;2087745.8667875207;0.0;2087745.8667875207;0.0;0.0;0.000426904296875;2.134521484375;
50.113;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1275.0;0.0;2045172.2255824415;0.0;4.889563761385482e-07;-0.0;2045172.2255824415;0.0;2045172.2255824415;0.0;0.0;0.000435791015625;2.178955078125;
51.005;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1277.0;0.0;2041969.136740496;0.0;4.89723366532491e-07;-0.0;2041969.136740496;0.0;2041969.136740496;0.0;0.0;0.000436474609375;2.182373046875;
51.879;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1265.0;0.0;2061339.594954635;0.0;4.85121424168834e-07;-0.0;2061339.594954635;0.0;2061339.594954635;0.0;0.0;0.000432373046875;2.161865234375;
52.764;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1207.0;0.0;2160393.1960377907;0.0;4.628787027444922e-07;-0.0;2160393.1960377907;0.0;2160393.1960377907;0.0;0.0;0.000412548828125;2.062744140625;
53.655;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1259.0;0.0;2071163.2943745935;0.0;4.828204529870056e-07;-0.0;2071163.2943745935;0.0;2071163.2943745933;0.0;0.0;0.000430322265625;2.151611328125;
54.538;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1221.0;0.0;2135622.102880928;0.0;4.6824763550209193e-07;-0.0;2135622.102880928;0.0;2135622.102880928;0.0;0.0;0.000417333984375;2.086669921875;
55.429;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1252.0;0.0;2082743.2808447392;0.0;4.801359866082056e-07;-0.0;2082743.2808447392;0.0;2082743.2808447392;0.0;0.0;0.0004279296875;2.1396484375;
56.307;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1162.0;0.0;2244057.304318084;0.0;4.4562141888077874e-07;-0.0;2244057.304318084;0.0;2244057.304318084;0.0;0.0;0.00039716796875;1.98583984375;
57.197;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1162.0;0.0;2244057.304318084;0.0;4.4562141888077874e-07;-0.0;2244057.304318084;0.0;2244057.304318084;0.0;0.0;0.00039716796875;1.98583984375;
58.087;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1234.0;0.0;2113123.652850578;0.0;4.732330730627203e-07;-0.0;2113123.652850578;0.0;2113123.652850578;0.0;0.0;0.00042177734375;2.10888671875;
58.972;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1219.0;0.0;2139125.9947642437;0.0;4.674806451081492e-07;-0.0;2139125.9947642437;0.0;2139125.9947642437;0.0;0.0;0.000416650390625;2.083251953125;
59.873;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1194.0;0.0;2183915.065006376;0.0;4.5789326518386387e-07;-0.0;2183915.065006376;0.0;2183915.065006376;0.0;0.0;0.00040810546875;2.04052734375;
60.759;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1207.0;0.0;2160393.1960377907;0.0;4.628787027444922e-07;-0.0;2160393.1960377907;0.0;2160393.1960377907;0.0;0.0;0.000412548828125;2.062744140625;
61.637;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1204.0;0.0;2165776.235562802;0.0;4.6172821715357796e-07;-0.0;2165776.235562802;0.0;2165776.235562802;0.0;0.0;0.0004115234375;2.0576171875;
62.534;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1173.0;0.0;2223013.2886765674;0.0;4.498398660474643e-07;-0.0;2223013.2886765674;0.0;2223013.2886765674;0.0;0.0;0.000400927734375;2.004638671875;
63.427;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1170.0;0.0;2228713.3227500967;0.0;4.486893804565501e-07;-0.0;2228713.3227500967;0.0;2228713.3227500967;0.0;0.0;0.00039990234375;1.99951171875;
64.312;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1147.0;0.0;2273404.1740345364;0.0;4.3986899092620763e-07;-0.0;2273404.1740345364;0.0;2273404.1740345364;0.0;0.0;0.000392041015625;1.960205078125;
65.189;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1148.0;0.0;2271423.856809768;0.0;4.40252486123179e-07;-0.0;2271423.856809768;0.0;2271423.856809768;0.0;0.0;0.0003923828125;1.9619140625;
66.082;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1139.0;0.0;2289371.8943087035;0.0;4.3680102935043634e-07;-0.0;2289371.8943087035;0.0;2289371.8943087035;0.0;0.0;0.000389306640625;1.946533203125;
66.976;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1141.0;0.0;2285358.972495717;0.0;4.3756801974437915e-07;-0.0;2285358.972495717;0.0;2285358.972495717;0.0;0.0;0.000389990234375;1.949951171875;
67.862;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1103.0;0.0;2364093.007812886;0.0;4.2299520225946554e-07;-0.0;2364093.007812886;0.0;2364093.007812886;0.0;0.0;0.000377001953125;1.885009765625;
68.747;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1071.0;0.0;2434728.8399790972;0.0;4.107233559563805e-07;-0.0;2434728.8399790972;0.0;2434728.8399790972;0.0;0.0;0.000366064453125;1.830322265625;
