TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
9.623;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;14572.0;0.0;178945.5522658258;0.0;5.5882920102673905e-06;-0.0;178945.5522658258;0.0;178945.5522658258;0.0;0.0;0.0049806640625;24.9033203125;
10.51;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;14253.0;0.0;182950.5779567539;0.0;5.465957042433511e-06;-0.0;182950.5779567539;0.0;182950.5779567539;0.0;0.0;0.004871630859375;24.358154296875;
11.425;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;13730.0;0.0;189919.4892656674;0.0;5.2653890544174635e-06;-0.0;189919.4892656674;0.0;189919.4892656674;0.0;0.0;0.00469287109375;23.46435546875;
12.304;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;13373.0;0.0;194989.500307905;0.0;5.12848126909867e-06;-0.0;194989.500307905;0.0;194989.500307905;0.0;0.0;0.004570849609375;22.854248046875;
13.192;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;13088.0;0.0;199235.52778251935;0.0;5.019185137961818e-06;-0.0;199235.52778251935;0.0;199235.52778251935;0.0;0.0;0.0044734375;22.3671875;
14.078;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12735.0;0.0;204758.11445760608;0.0;4.88381133343091e-06;-0.0;204758.11445760608;0.0;204758.11445760605;0.0;0.0;0.004352783203125;21.763916015625;
14.966;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12542.0;0.0;207908.99279362248;0.0;4.809796760415428e-06;-0.0;207908.99279362248;0.0;207908.99279362248;0.0;0.0;0.00428681640625;21.43408203125;
15.861;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12261.0;0.0;212673.8918210271;0.0;4.702034610066462e-06;-0.0;212673.8918210271;0.0;212673.8918210271;0.0;0.0;0.004190771484375;20.953857421875;
16.746;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11929.0;0.0;218592.89023536033;0.0;4.574714204671953e-06;-0.0;218592.89023536033;0.0;218592.89023536036;0.0;0.0;0.004077294921875;20.386474609375;
17.638;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11701.0;0.0;222852.28507115744;0.0;4.487277299762472e-06;-0.0;222852.28507115744;0.0;222852.28507115744;0.0;0.0;0.003999365234375;19.996826171875;
18.541;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11378.0;0.0;229178.64190697955;0.0;4.3634083511407065e-06;-0.0;229178.64190697955;0.0;229178.64190697952;0.0;0.0;0.00388896484375;19.44482421875;
19.431;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11306.0;0.0;230638.12025628987;0.0;4.335796696958765e-06;-0.0;230638.12025628987;0.0;230638.12025628987;0.0;0.0;0.00386435546875;19.32177734375;
20.402;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10959.0;0.0;237940.924137021;0.0;4.202723863609685e-06;-0.0;237940.924137021;0.0;237940.924137021;0.0;0.0;0.003745751953125;18.728759765625;
21.594;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10732.0;0.0;242973.7781976904;0.0;4.115670453897175e-06;-0.0;242973.7781976904;0.0;242973.7781976904;0.0;0.0;0.0036681640625;18.3408203125;
22.638;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10524.0;0.0;247775.9965429127;0.0;4.035903452927122e-06;-0.0;247775.9965429127;0.0;247775.99654291273;0.0;0.0;0.0035970703125;17.9853515625;
23.605;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10359.0;0.0;251722.6168179953;0.0;3.972626745426839e-06;-0.0;251722.6168179953;0.0;251722.6168179953;0.0;0.0;0.003540673828125;17.703369140625;
24.572;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10187.0;0.0;255972.76800015836;0.0;3.906665571547757e-06;-0.0;255972.76800015836;0.0;255972.76800015836;0.0;0.0;0.003481884765625;17.409423828125;
25.537;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10035.0;0.0;259849.98381839696;0.0;3.848374301608102e-06;-0.0;259849.98381839696;0.0;259849.98381839696;0.0;0.0;0.003429931640625;17.149658203125;
26.479;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9865.0;0.0;264327.885212125;0.0;3.7831801181229622e-06;-0.0;264327.885212125;0.0;264327.885212125;0.0;0.0;0.003371826171875;16.859130859375;
27.37;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9785.0;0.0;266488.9716522855;0.0;3.7525005023652495e-06;-0.0;266488.9716522855;0.0;266488.9716522855;0.0;0.0;0.003344482421875;16.722412109375;
28.286;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9588.0;0.0;271964.3916997928;0.0;3.6769519485618817e-06;-0.0;271964.3916997928;0.0;271964.3916997928;0.0;0.0;0.0032771484375;16.3857421875;
29.215;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9529.0;0.0;273648.2933799573;0.0;3.654325731940568e-06;-0.0;273648.2933799573;0.0;273648.2933799573;0.0;0.0;0.003256982421875;16.284912109375;
30.127;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9411.0;0.0;277079.4376386796;0.0;3.609073298697942e-06;-0.0;277079.4376386796;0.0;277079.4376386796;0.0;0.0;0.003216650390625;16.083251953125;
31.054;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9330.0;0.0;279484.9504413305;0.0;3.5780101877432575e-06;-0.0;279484.9504413305;0.0;279484.9504413305;0.0;0.0;0.00318896484375;15.94482421875;
31.959;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9196.0;0.0;283557.4801672046;0.0;3.526621831349089e-06;-0.0;283557.4801672046;0.0;283557.4801672046;0.0;0.0;0.0031431640625;15.7158203125;
32.88;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9048.0;0.0;288195.68828665046;0.0;3.46986454219732e-06;-0.0;288195.68828665046;0.0;288195.68828665046;0.0;0.0;0.003092578125;15.462890625;
33.784;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8978.0;0.0;290442.70300931315;0.0;3.4430198784093213e-06;-0.0;290442.70300931315;0.0;290442.70300931315;0.0;0.0;0.00306865234375;15.34326171875;
34.687;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8825.0;0.0;295478.1402399562;0.0;3.3843451132726955e-06;-0.0;295478.1402399562;0.0;295478.1402399562;0.0;0.0;0.003016357421875;15.081787109375;
35.623;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8771.0;0.0;297297.2965018371;0.0;3.36363637263624e-06;-0.0;297297.2965018371;0.0;297297.2965018371;0.0;0.0;0.002997900390625;14.989501953125;
36.515;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8628.0;0.0;302224.6856302287;0.0;3.3087965594693277e-06;-0.0;302224.6856302287;0.0;302224.6856302287;0.0;0.0;0.0029490234375;14.7451171875;
37.412;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8533.0;0.0;305589.4278234634;0.0;3.272364515757044e-06;-0.0;305589.4278234634;0.0;305589.4278234634;0.0;0.0;0.002916552734375;14.582763671875;
38.334;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8530.0;0.0;305696.90358940366;0.0;3.27121403016613e-06;-0.0;305696.90358940366;0.0;305696.90358940366;0.0;0.0;0.00291552734375;14.57763671875;
39.235;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8455.0;0.0;308408.5851706225;0.0;3.242451890393274e-06;-0.0;308408.5851706225;0.0;308408.5851706225;0.0;0.0;0.002889892578125;14.449462890625;
40.139;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8355.0;0.0;312099.8907980387;0.0;3.204102370696133e-06;-0.0;312099.8907980387;0.0;312099.8907980387;0.0;0.0;0.002855712890625;14.278564453125;
41.025;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8329.0;0.0;313074.14907163085;0.0;3.194131495574876e-06;-0.0;313074.14907163085;0.0;313074.14907163085;0.0;0.0;0.002846826171875;14.234130859375;
41.92;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8210.0;0.0;317612.0082360065;0.0;3.1484955671352785e-06;-0.0;317612.0082360065;0.0;317612.0082360065;0.0;0.0;0.00280615234375;14.03076171875;
42.81;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8160.0;0.0;319558.1602472565;0.0;3.129320807286708e-06;-0.0;319558.1602472565;0.0;319558.1602472565;0.0;0.0;0.0027890625;13.9453125;
43.701;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8074.0;0.0;322961.92564003135;0.0;3.0963402203471667e-06;-0.0;322961.92564003135;0.0;322961.92564003135;0.0;0.0;0.00275966796875;13.79833984375;
44.577;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8004.0;0.0;325786.4302370831;0.0;3.069495556559168e-06;-0.0;325786.4302370831;0.0;325786.4302370831;0.0;0.0;0.0027357421875;13.6787109375;
45.471;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7955.0;0.0;327793.1599770727;0.0;3.050704291907569e-06;-0.0;327793.1599770727;0.0;327793.1599770727;0.0;0.0;0.002718994140625;13.594970703125;
46.359;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7889.0;0.0;330535.5035641543;0.0;3.0253936089074556e-06;-0.0;330535.5035641543;0.0;330535.5035641543;0.0;0.0;0.002696435546875;13.482177734375;
47.236;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7850.0;0.0;332177.6544735813;0.0;3.010437296225571e-06;-0.0;332177.6544735813;0.0;332177.6544735813;0.0;0.0;0.00268310546875;13.41552734375;
48.121;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7781.0;0.0;335123.3244592743;0.0;2.9839761276345433e-06;-0.0;335123.3244592743;0.0;335123.3244592743;0.0;0.0;0.002659521484375;13.297607421875;
49.019;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7725.0;0.0;337552.69742622826;0.0;2.9625003966041443e-06;-0.0;337552.69742622826;0.0;337552.69742622826;0.0;0.0;0.002640380859375;13.201904296875;
49.908;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7660.0;0.0;340417.04799185554;0.0;2.937573208801003e-06;-0.0;340417.04799185554;0.0;340417.04799185554;0.0;0.0;0.0026181640625;13.0908203125;
50.8;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7588.0;0.0;343647.15176826745;0.0;2.909961554619061e-06;-0.0;343647.15176826745;0.0;343647.15176826745;0.0;0.0;0.0025935546875;12.9677734375;
51.674;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7553.0;0.0;345239.5852797052;0.0;2.8965392227250622e-06;-0.0;345239.5852797052;0.0;345239.5852797052;0.0;0.0;0.002581591796875;12.907958984375;
52.557;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7530.0;0.0;346294.1019412501;0.0;2.8877188331947197e-06;-0.0;346294.1019412501;0.0;346294.1019412501;0.0;0.0;0.00257373046875;12.86865234375;
53.451;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7457.0;0.0;349684.134050907;0.0;2.8597236838158066e-06;-0.0;349684.134050907;0.0;349684.134050907;0.0;0.0;0.002548779296875;12.743896484375;
54.328;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7424.0;0.0;351238.49509935523;0.0;2.84706834231575e-06;-0.0;351238.49509935523;0.0;351238.49509935523;0.0;0.0;0.0025375;12.6875;
55.221;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7350.0;0.0;354774.7738255256;0.0;2.818689697739866e-06;-0.0;354774.7738255256;0.0;354774.7738255256;0.0;0.0;0.00251220703125;12.56103515625;
56.096;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7309.0;0.0;356764.8909040379;0.0;2.8029663946640378e-06;-0.0;356764.8909040379;0.0;356764.8909040379;0.0;0.0;0.002498193359375;12.490966796875;
56.988;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7222.0;0.0;361062.66790606664;0.0;2.769602312527525e-06;-0.0;361062.66790606664;0.0;361062.66790606664;0.0;0.0;0.00246845703125;12.34228515625;
57.868;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7206.0;0.0;361864.3613124637;0.0;2.7634663893759825e-06;-0.0;361864.3613124637;0.0;361864.3613124637;0.0;0.0;0.00246298828125;12.31494140625;
58.765;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7172.0;0.0;363579.83653340954;0.0;2.7504275526789545e-06;-0.0;363579.83653340954;0.0;363579.83653340954;0.0;0.0;0.0024513671875;12.2568359375;
59.658;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7195.0;0.0;362417.593831496;0.0;2.759247942209297e-06;-0.0;362417.593831496;0.0;362417.593831496;0.0;0.0;0.002459228515625;12.296142578125;
60.549;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7131.0;0.0;365670.2548895826;0.0;2.7347042496031267e-06;-0.0;365670.2548895826;0.0;365670.2548895826;0.0;0.0;0.002437353515625;12.186767578125;
61.436;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7082.0;0.0;368200.3088982792;0.0;2.715912984951528e-06;-0.0;368200.3088982792;0.0;368200.3088982792;0.0;0.0;0.00242060546875;12.10302734375;
62.325;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7067.0;0.0;368981.8292935635;0.0;2.7101605569969565e-06;-0.0;368981.8292935635;0.0;368981.8292935635;0.0;0.0;0.002415478515625;12.077392578125;
63.217;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7036.0;0.0;370607.5309291662;0.0;2.6982722058908427e-06;-0.0;370607.5309291662;0.0;370607.5309291662;0.0;0.0;0.0024048828125;12.0244140625;
64.105;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6993.0;0.0;372886.3989157176;0.0;2.6817819124210723e-06;-0.0;372886.3989157176;0.0;372886.3989157176;0.0;0.0;0.002390185546875;11.950927734375;
64.985;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6972.0;0.0;374009.5507196806;0.0;2.6737285132846724e-06;-0.0;374009.5507196806;0.0;374009.5507196806;0.0;0.0;0.0023830078125;11.9150390625;
65.874;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6870.0;0.0;379562.5309487064;0.0;2.6346120031935887e-06;-0.0;379562.5309487064;0.0;379562.5309487064;0.0;0.0;0.00234814453125;11.74072265625;
66.768;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6820.0;0.0;382345.24745126296;0.0;2.615437243345018e-06;-0.0;382345.24745126296;0.0;382345.24745126296;0.0;0.0;0.0023310546875;11.6552734375;
67.658;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6702.0;0.0;389077.07962065254;0.0;2.5701848101023916e-06;-0.0;389077.07962065254;0.0;389077.07962065254;0.0;0.0;0.00229072265625;11.45361328125;
68.542;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6655.0;0.0;391824.88168559177;0.0;2.5521605358447354e-06;-0.0;391824.88168559177;0.0;391824.8816855918;0.0;0.0;0.002274658203125;11.373291015625;
69.435;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;200.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6592.0;0.0;395569.56729636126;0.0;2.5280003384355367e-06;-0.0;395569.56729636126;0.0;395569.56729636126;0.0;0.0;0.002253125;11.265625;
