TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
9.905;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8395.0;0.0;310612.8156780957;0.0;3.2194421785749896e-06;-0.0;310612.8156780957;0.0;310612.8156780957;0.0;0.0;0.002869384765625;14.346923828125;
10.796;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8173.0;0.0;319049.8700131669;0.0;3.1343062448473366e-06;-0.0;319049.8700131669;0.0;319049.8700131669;0.0;0.0;0.002793505859375;13.967529296875;
11.7;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8156.0;0.0;319714.88322923164;0.0;3.1277868264988226e-06;-0.0;319714.88322923164;0.0;319714.88322923164;0.0;0.0;0.0027876953125;13.9384765625;
12.577;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7695.0;0.0;338868.69234796794;0.0;2.950995540695002e-06;-0.0;338868.69234796794;0.0;338868.69234796794;0.0;0.0;0.002630126953125;13.150634765625;
13.467;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7598.0;0.0;343194.86544059135;0.0;2.913796506588776e-06;-0.0;343194.86544059135;0.0;343194.86544059135;0.0;0.0;0.00259697265625;12.98486328125;
14.353;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7301.0;0.0;357155.8125760325;0.0;2.7998984330882666e-06;-0.0;357155.8125760325;0.0;357155.8125760325;0.0;0.0;0.002495458984375;12.477294921875;
15.248;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7219.0;0.0;361212.714727471;0.0;2.768451826936611e-06;-0.0;361212.714727471;0.0;361212.714727471;0.0;0.0;0.002467431640625;12.337158203125;
16.134;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7323.0;0.0;356082.8332128381;0.0;2.8083353274216375e-06;-0.0;356082.8332128381;0.0;356082.8332128381;0.0;0.0;0.002502978515625;12.514892578125;
17.027;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7092.0;0.0;367681.1319257774;0.0;2.7197479369212417e-06;-0.0;367681.1319257774;0.0;367681.1319257774;0.0;0.0;0.0024240234375;12.1201171875;
17.908;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6871.0;0.0;379507.2897129404;0.0;2.63499549839056e-06;-0.0;379507.2897129404;0.0;379507.2897129404;0.0;0.0;0.002348486328125;11.742431640625;
18.815;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6619.0;0.0;393955.9733521096;0.0;2.5383547087537646e-06;-0.0;393955.9733521096;0.0;393955.9733521096;0.0;0.0;0.002262353515625;11.311767578125;
19.707;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6719.0;0.0;388092.6607557097;0.0;2.5767042284509056e-06;-0.0;388092.6607557097;0.0;388092.6607557097;0.0;0.0;0.002296533203125;11.482666015625;
20.809;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6437.0;0.0;405094.70057753817;0.0;2.468558582904968e-06;-0.0;405094.70057753817;0.0;405094.70057753817;0.0;0.0;0.002200146484375;11.000732421875;
21.967;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6332.0;0.0;411812.1584993072;0.0;2.4282915872229698e-06;-0.0;411812.1584993072;0.0;411812.1584993072;0.0;0.0;0.0021642578125;10.8212890625;
22.946;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6041.0;0.0;431649.4930669779;0.0;2.3166944849042895e-06;-0.0;431649.4930669779;0.0;431649.4930669779;0.0;0.0;0.002064794921875;10.323974609375;
23.895;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5962.0;0.0;437369.1022505222;0.0;2.2863983643435483e-06;-0.0;437369.1022505222;0.0;437369.1022505222;0.0;0.0;0.00203779296875;10.18896484375;
24.885;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5798.0;0.0;449740.3566087639;0.0;2.223505152040237e-06;-0.0;449740.3566087639;0.0;449740.3566087639;0.0;0.0;0.00198173828125;9.90869140625;
25.822;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5844.0;0.0;446200.3058893931;0.0;2.2411459311009217e-06;-0.0;446200.3058893931;0.0;446200.3058893931;0.0;0.0;0.0019974609375;9.9873046875;
26.75;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5831.0;0.0;447195.0930573853;0.0;2.2361604935402935e-06;-0.0;447195.0930573853;0.0;447195.0930573852;0.0;0.0;0.001993017578125;9.965087890625;
27.661;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5518.0;0.0;472561.54179369577;0.0;2.116126496888242e-06;-0.0;472561.54179369577;0.0;472561.5417936958;0.0;0.0;0.00188603515625;9.43017578125;
28.561;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5655.0;0.0;461113.1012586407;0.0;2.168665338873325e-06;-0.0;461113.1012586407;0.0;461113.1012586407;0.0;0.0;0.001932861328125;9.664306640625;
29.497;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5634.0;0.0;462831.8401877198;0.0;2.1606119397369258e-06;-0.0;462831.8401877198;0.0;462831.84018771973;0.0;0.0;0.00192568359375;9.62841796875;
30.399;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5280.0;0.0;493862.61129121465;0.0;2.0248546400090464e-06;-0.0;493862.61129121465;0.0;493862.61129121465;0.0;0.0;0.0018046875;9.0234375;
31.325;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5321.0;0.0;490057.2425517033;0.0;2.040577943084874e-06;-0.0;490057.2425517033;0.0;490057.2425517033;0.0;0.0;0.001818701171875;9.093505859375;
32.23;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5422.0;0.0;480928.5480666937;0.0;2.0793109579789867e-06;-0.0;480928.5480666937;0.0;480928.5480666937;0.0;0.0;0.00185322265625;9.26611328125;
33.172;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5182.0;0.0;503202.3519138582;0.0;1.987272110705848e-06;-0.0;503202.3519138582;0.0;503202.3519138582;0.0;0.0;0.00177119140625;8.85595703125;
34.061;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;5212.0;0.0;500305.94543699414;0.0;1.9987769666149903e-06;-0.0;500305.94543699414;0.0;500305.94543699414;0.0;0.0;0.0017814453125;8.9072265625;
34.99;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4962.0;0.0;525512.814916891;0.0;1.9029031673721375e-06;-0.0;525512.814916891;0.0;525512.814916891;0.0;0.0;0.00169599609375;8.47998046875;
35.895;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4904.0;0.0;531728.0969856471;0.0;1.880660445947796e-06;-0.0;531728.0969856471;0.0;531728.0969856471;0.0;0.0;0.001676171875;8.380859375;
36.8;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4870.0;0.0;535440.3670672717;0.0;1.867621609250768e-06;-0.0;535440.3670672717;0.0;535440.3670672717;0.0;0.0;0.00166455078125;8.32275390625;
37.706;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4917.0;0.0;530322.2671583513;0.0;1.8856458835084244e-06;-0.0;530322.2671583513;0.0;530322.2671583513;0.0;0.0;0.001680615234375;8.403076171875;
38.626;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4757.0;0.0;548159.4676513798;0.0;1.8242866519929983e-06;-0.0;548159.4676513798;0.0;548159.4676513798;0.0;0.0;0.001625927734375;8.129638671875;
39.522;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4927.0;0.0;529245.9077770679;0.0;1.8894808354781384e-06;-0.0;529245.9077770679;0.0;529245.9077770679;0.0;0.0;0.001684033203125;8.420166015625;
40.409;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4856.0;0.0;536984.0584056041;0.0;1.862252676493168e-06;-0.0;536984.0584056041;0.0;536984.0584056041;0.0;0.0;0.001659765625;8.298828125;
41.298;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4687.0;0.0;556346.1889519123;0.0;1.7974419882050002e-06;-0.0;556346.1889519123;0.0;556346.1889519123;0.0;0.0;0.001602001953125;8.010009765625;
42.195;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4707.0;0.0;553982.2790774619;0.0;1.8051118921444285e-06;-0.0;553982.2790774619;0.0;553982.2790774619;0.0;0.0;0.001608837890625;8.044189453125;
43.087;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4526.0;0.0;576136.6742416291;0.0;1.735699261492603e-06;-0.0;576136.6742416291;0.0;576136.6742416291;0.0;0.0;0.00154697265625;7.73486328125;
43.981;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4678.0;0.0;557416.5428853384;0.0;1.7939905314322574e-06;-0.0;557416.5428853384;0.0;557416.5428853384;0.0;0.0;0.00159892578125;7.99462890625;
44.854;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4518.0;0.0;577156.8365687502;0.0;1.7326312999168315e-06;-0.0;577156.8365687502;0.0;577156.8365687502;0.0;0.0;0.00154423828125;7.72119140625;
45.747;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4399.0;0.0;592769.8539708146;0.0;1.6869953714772338e-06;-0.0;592769.8539708146;0.0;592769.8539708146;0.0;0.0;0.001503564453125;7.517822265625;
46.631;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4405.0;0.0;591962.4489483798;0.0;1.6892963426590625e-06;-0.0;591962.4489483798;0.0;591962.4489483798;0.0;0.0;0.001505615234375;7.528076171875;
47.509;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4547.0;0.0;573475.8274945267;0.0;1.7437526606290028e-06;-0.0;573475.8274945267;0.0;573475.8274945267;0.0;0.0;0.001554150390625;7.770751953125;
48.406;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4337.0;0.0;601243.8523443886;0.0;1.6632186692650064e-06;-0.0;601243.8523443886;0.0;601243.8523443886;0.0;0.0;0.001482373046875;7.411865234375;
49.293;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4305.0;0.0;605713.0284826048;0.0;1.650946822961921e-06;-0.0;605713.0284826048;0.0;605713.0284826048;0.0;0.0;0.001471435546875;7.357177734375;
50.179;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4318.0;0.0;603889.4366877289;0.0;1.6559322605225497e-06;-0.0;603889.4366877289;0.0;603889.4366877289;0.0;0.0;0.00147587890625;7.37939453125;
51.076;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4338.0;0.0;601105.2530238851;0.0;1.6636021644619778e-06;-0.0;601105.2530238851;0.0;601105.2530238851;0.0;0.0;0.00148271484375;7.41357421875;
51.946;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4278.0;0.0;609535.9017338975;0.0;1.6405924526436931e-06;-0.0;609535.9017338975;0.0;609535.9017338975;0.0;0.0;0.00146220703125;7.31103515625;
52.835;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4178.0;0.0;624125.0808084282;0.0;1.6022429329465523e-06;-0.0;624125.0808084282;0.0;624125.0808084282;0.0;0.0;0.00142802734375;7.14013671875;
53.727;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4235.0;0.0;615724.8140773585;0.0;1.624102159173923e-06;-0.0;615724.8140773585;0.0;615724.8140773585;0.0;0.0;0.001447509765625;7.237548828125;
54.605;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4139.0;0.0;630005.9404729677;0.0;1.5872866202646673e-06;-0.0;630005.9404729677;0.0;630005.9404729677;0.0;0.0;0.001414697265625;7.073486328125;
55.492;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4218.0;0.0;618206.398202374;0.0;1.6175827408254085e-06;-0.0;618206.398202374;0.0;618206.398202374;0.0;0.0;0.00144169921875;7.20849609375;
56.375;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4026.0;0.0;647688.6705458553;0.0;1.5439516630068977e-06;-0.0;647688.6705458553;0.0;647688.6705458553;0.0;0.0;0.00137607421875;6.88037109375;
57.268;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4005.0;0.0;651084.7909157586;0.0;1.5358982638704982e-06;-0.0;651084.7909157586;0.0;651084.7909157586;0.0;0.0;0.001368896484375;6.844482421875;
58.159;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4172.0;0.0;625022.6720080569;0.0;1.5999419617647238e-06;-0.0;625022.6720080569;0.0;625022.6720080569;0.0;0.0;0.0014259765625;7.1298828125;
59.044;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4113.0;0.0;633988.4725547321;0.0;1.577315745143411e-06;-0.0;633988.4725547321;0.0;633988.4725547321;0.0;0.0;0.001405810546875;7.029052734375;
59.941;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4090.0;0.0;637553.6889040619;0.0;1.568495355613068e-06;-0.0;637553.6889040619;0.0;637553.6889040619;0.0;0.0;0.00139794921875;6.98974609375;
60.828;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4088.0;0.0;637865.6036246608;0.0;1.5677283652191254e-06;-0.0;637865.6036246608;0.0;637865.6036246608;0.0;0.0;0.001397265625;6.986328125;
61.709;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;4085.0;0.0;638334.0483764047;0.0;1.5665778796282112e-06;-0.0;638334.0483764047;0.0;638334.0483764047;0.0;0.0;0.001396240234375;6.981201171875;
62.603;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3970.0;0.0;656824.8331530512;0.0;1.5224759319764988e-06;-0.0;656824.8331530512;0.0;656824.8331530512;0.0;0.0;0.00135693359375;6.78466796875;
63.497;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3955.0;0.0;659315.9513571715;0.0;1.5167235040219275e-06;-0.0;659315.9513571715;0.0;659315.9513571715;0.0;0.0;0.001351806640625;6.759033203125;
64.38;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3945.0;0.0;660987.2211958462;0.0;1.5128885520522136e-06;-0.0;660987.2211958462;0.0;660987.2211958462;0.0;0.0;0.001348388671875;6.741943359375;
65.254;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3929.0;0.0;663678.948235585;0.0;1.506752628900671e-06;-0.0;663678.948235585;0.0;663678.948235585;0.0;0.0;0.001342919921875;6.714599609375;
66.154;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3873.0;0.0;673275.1323567295;0.0;1.485276897870272e-06;-0.0;673275.1323567295;0.0;673275.1323567295;0.0;0.0;0.001323779296875;6.618896484375;
67.05;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3842.0;0.0;678707.5969853236;0.0;1.4733885467641583e-06;-0.0;678707.5969853236;0.0;678707.5969853236;0.0;0.0;0.00131318359375;6.56591796875;
67.93;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3805.0;0.0;685307.38176547;0.0;1.459199224476216e-06;-0.0;685307.38176547;0.0;685307.38176547;0.0;0.0;0.001300537109375;6.502685546875;
68.816;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3707.0;0.0;703424.4908598902;0.0;1.421616695173018e-06;-0.0;703424.4908598902;0.0;703424.4908598902;0.0;0.0;0.001267041015625;6.335205078125;
69.706;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;3748.0;0.0;695729.6124913589;0.0;1.4373399982488458e-06;-0.0;695729.6124913589;0.0;695729.6124913589;0.0;0.0;0.0012810546875;6.4052734375;
