TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
9.939;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;14771.0;0.0;176534.73614634172;0.0;5.664607554464701e-06;-0.0;176534.73614634172;0.0;176534.73614634172;0.0;0.0;0.005048681640625;25.243408203125;
10.834;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;14385.0;0.0;181271.78224661897;0.0;5.516578408433737e-06;-0.0;181271.78224661897;0.0;181271.78224661897;0.0;0.0;0.004916748046875;24.583740234375;
11.735;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;14192.0;0.0;183736.93542965144;0.0;5.442563835418255e-06;-0.0;183736.93542965144;0.0;183736.93542965144;0.0;0.0;0.00485078125;24.25390625;
12.612;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;13536.0;0.0;192641.44412068656;0.0;5.19099098620501e-06;-0.0;192641.44412068656;0.0;192641.44412068656;0.0;0.0;0.0046265625;23.1328125;
13.501;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;13364.0;0.0;195120.81619407464;0.0;5.125029812325927e-06;-0.0;195120.81619407464;0.0;195120.81619407464;0.0;0.0;0.0045677734375;22.8388671875;
14.385;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12961.0;0.0;201187.76233451223;0.0;4.970481247946449e-06;-0.0;201187.76233451223;0.0;201187.76233451223;0.0;0.0;0.004430029296875;22.150146484375;
15.28;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12752.0;0.0;204485.1464568392;0.0;4.8903307517794235e-06;-0.0;204485.1464568392;0.0;204485.1464568392;0.0;0.0;0.00435859375;21.79296875;
16.167;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12708.0;0.0;205193.152944414;0.0;4.873456963112682e-06;-0.0;205193.152944414;0.0;205193.152944414;0.0;0.0;0.0043435546875;21.7177734375;
17.062;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12374.0;0.0;210731.7429786337;0.0;4.74536956732423e-06;-0.0;210731.7429786337;0.0;210731.7429786337;0.0;0.0;0.00422939453125;21.14697265625;
17.939;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;12077.0;0.0;215914.10015878227;0.0;4.631471493823722e-06;-0.0;215914.10015878227;0.0;215914.10015878227;0.0;0.0;0.004127880859375;20.639404296875;
18.85;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11713.0;0.0;222623.97230578103;0.0;4.491879242126129e-06;-0.0;222623.97230578103;0.0;222623.972305781;0.0;0.0;0.004003466796875;20.017333984375;
19.745;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11709.0;0.0;222700.0245638067;0.0;4.490345261338244e-06;-0.0;222700.0245638067;0.0;222700.0245638067;0.0;0.0;0.004002099609375;20.010498046875;
20.905;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11252.0;0.0;231744.98645730657;0.0;4.315087956322309e-06;-0.0;231744.98645730657;0.0;231744.9864573065;0.0;0.0;0.0038458984375;19.2294921875;
22.007;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;11039.0;0.0;236216.55834927197;0.0;4.2334034793673984e-06;-0.0;236216.55834927197;0.0;236216.55834927197;0.0;0.0;0.003773095703125;18.865478515625;
22.989;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10694.0;0.0;243837.1598669921;0.0;4.101097636412261e-06;-0.0;243837.1598669921;0.0;243837.15986699212;0.0;0.0;0.00365517578125;18.27587890625;
23.931;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10534.0;0.0;247540.7810535042;0.0;4.0397384048968355e-06;-0.0;247540.7810535042;0.0;247540.78105350424;0.0;0.0;0.00360048828125;18.00244140625;
24.926;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10301.0;0.0;253139.9463758483;0.0;3.950384024002498e-06;-0.0;253139.9463758483;0.0;253139.94637584823;0.0;0.0;0.003520849609375;17.604248046875;
25.856;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10283.0;0.0;253583.05821429673;0.0;3.943481110457012e-06;-0.0;253583.05821429673;0.0;253583.0582142967;0.0;0.0;0.003514697265625;17.573486328125;
26.785;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;10230.0;0.0;254896.8316341753;0.0;3.923155865017527e-06;-0.0;254896.8316341753;0.0;254896.83163417532;0.0;0.0;0.00349658203125;17.48291015625;
27.697;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9874.0;0.0;264086.954387038;0.0;3.786631574895705e-06;-0.0;264086.954387038;0.0;264086.954387038;0.0;0.0;0.00337490234375;16.87451171875;
28.605;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9890.0;0.0;263659.7156337324;0.0;3.792767498047248e-06;-0.0;263659.7156337324;0.0;263659.7156337324;0.0;0.0;0.00338037109375;16.90185546875;
29.53;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9860.0;0.0;264461.9257218675;0.0;3.7812626421381057e-06;-0.0;264461.9257218675;0.0;264461.9257218675;0.0;0.0;0.0033701171875;16.8505859375;
30.434;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9452.0;0.0;275877.54841489776;0.0;3.6247966017737695e-06;-0.0;275877.54841489776;0.0;275877.54841489776;0.0;0.0;0.0032306640625;16.1533203125;
31.358;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9508.0;0.0;274252.69116718695;0.0;3.646272332804169e-06;-0.0;274252.69116718695;0.0;274252.69116718695;0.0;0.0;0.0032498046875;16.2490234375;
32.265;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9499.0;0.0;274512.53685836546;0.0;3.642820876031426e-06;-0.0;274512.53685836546;0.0;274512.53685836546;0.0;0.0;0.003246728515625;16.233642578125;
33.206;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9173.0;0.0;284268.4604401628;0.0;3.5178014418187463e-06;-0.0;284268.4604401628;0.0;284268.4604401628;0.0;0.0;0.003135302734375;15.676513671875;
34.095;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;9259.0;0.0;281628.1010495316;0.0;3.550782028758288e-06;-0.0;281628.1010495316;0.0;281628.1010495316;0.0;0.0;0.003164697265625;15.823486328125;
35.028;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8858.0;0.0;294377.35240659444;0.0;3.397000454772752e-06;-0.0;294377.35240659444;0.0;294377.35240659444;0.0;0.0;0.00302763671875;15.13818359375;
35.928;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8807.0;0.0;296082.0469646433;0.0;3.3774421997272103e-06;-0.0;296082.0469646433;0.0;296082.0469646433;0.0;0.0;0.003010205078125;15.051025390625;
36.833;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8691.0;0.0;300033.8957102305;0.0;3.332956756878527e-06;-0.0;300033.8957102305;0.0;300033.8957102305;0.0;0.0;0.002970556640625;14.852783203125;
37.741;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8737.0;0.0;298454.2277232017;0.0;3.350597535939212e-06;-0.0;298454.2277232017;0.0;298454.2277232017;0.0;0.0;0.002986279296875;14.931396484375;
38.66;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8500.0;0.0;306775.83383736626;0.0;3.2597091742569876e-06;-0.0;306775.83383736626;0.0;306775.83383736626;0.0;0.0;0.0029052734375;14.5263671875;
39.559;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8679.0;0.0;300448.7369072028;0.0;3.32835481451487e-06;-0.0;300448.7369072028;0.0;300448.7369072028;0.0;0.0;0.002966455078125;14.832275390625;
40.443;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8651.0;0.0;301421.1753112488;0.0;3.3176169489996703e-06;-0.0;301421.1753112488;0.0;301421.1753112488;0.0;0.0;0.002956884765625;14.784423828125;
41.334;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8350.0;0.0;312286.77696019324;0.0;3.2021848947112757e-06;-0.0;312286.77696019324;0.0;312286.77696019324;0.0;0.0;0.00285400390625;14.27001953125;
42.227;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8348.0;0.0;312361.59410848265;0.0;3.201417904317334e-06;-0.0;312361.59410848265;0.0;312361.59410848265;0.0;0.0;0.0028533203125;14.2666015625;
43.119;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8165.0;0.0;319362.47245776036;0.0;3.131238283271565e-06;-0.0;319362.47245776036;0.0;319362.47245776036;0.0;0.0;0.002790771484375;13.953857421875;
44.013;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8282.0;0.0;314850.8316369975;0.0;3.17610722131722e-06;-0.0;314850.8316369975;0.0;314850.8316369975;0.0;0.0;0.00283076171875;14.15380859375;
44.888;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8116.0;0.0;321290.60961281584;0.0;3.112447018619966e-06;-0.0;321290.60961281584;0.0;321290.60961281584;0.0;0.0;0.0027740234375;13.8701171875;
45.78;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7944.0;0.0;328247.05282195535;0.0;3.0464858447408835e-06;-0.0;328247.05282195535;0.0;328247.05282195535;0.0;0.0;0.002715234375;13.576171875;
46.662;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7871.0;0.0;331291.397232577;0.0;3.0184906953619704e-06;-0.0;331291.397232577;0.0;331291.397232577;0.0;0.0;0.002690283203125;13.451416015625;
47.544;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;8022.0;0.0;325055.42104432976;0.0;3.076398470104653e-06;-0.0;325055.42104432976;0.0;325055.42104432976;0.0;0.0;0.00274189453125;13.70947265625;
48.441;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7780.0;0.0;335166.3994367112;0.0;2.983592632437572e-06;-0.0;335166.3994367112;0.0;335166.3994367112;0.0;0.0;0.0026591796875;13.2958984375;
49.324;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7748.0;0.0;336550.6695427999;0.0;2.971320786134487e-06;-0.0;336550.6695427999;0.0;336550.6695427999;0.0;0.0;0.0026482421875;13.2412109375;
50.212;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7708.0;0.0;338297.1701631569;0.0;2.9559809782556307e-06;-0.0;338297.1701631569;0.0;338297.1701631569;0.0;0.0;0.0026345703125;13.1728515625;
51.108;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7755.0;0.0;336246.8842833802;0.0;2.974005252513287e-06;-0.0;336246.8842833802;0.0;336246.8842833802;0.0;0.0;0.002650634765625;13.253173828125;
51.978;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7633.0;0.0;341621.1958099847;0.0;2.927218838482775e-06;-0.0;341621.1958099847;0.0;341621.1958099847;0.0;0.0;0.002608935546875;13.044677734375;
52.867;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7551.0;0.0;345331.02736294706;0.0;2.895772232331119e-06;-0.0;345331.02736294706;0.0;345331.02736294706;0.0;0.0;0.002580908203125;12.904541015625;
53.766;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7525.0;0.0;346524.19769004826;0.0;2.8858013572098627e-06;-0.0;346524.19769004826;0.0;346524.19769004826;0.0;0.0;0.002572021484375;12.860107421875;
54.64;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7423.0;0.0;351285.81269265973;0.0;2.8466848471187786e-06;-0.0;351285.81269265973;0.0;351285.81269265973;0.0;0.0;0.002537158203125;12.685791015625;
55.526;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7487.0;0.0;348282.96882831753;0.0;2.871228539724949e-06;-0.0;348282.96882831753;0.0;348282.96882831753;0.0;0.0;0.002559033203125;12.795166015625;
56.412;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7305.0;0.0;356960.2447115145;0.0;2.801432413876152e-06;-0.0;356960.2447115145;0.0;356960.2447115145;0.0;0.0;0.002496826171875;12.484130859375;
57.304;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7235.0;0.0;360413.9029188132;0.0;2.7745877500881536e-06;-0.0;360413.9029188132;0.0;360413.9029188132;0.0;0.0;0.002472900390625;12.364501953125;
58.193;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7388.0;0.0;352949.99832398666;0.0;2.833262515224779e-06;-0.0;352949.99832398666;0.0;352949.99832398666;0.0;0.0;0.0025251953125;12.6259765625;
59.077;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7310.0;0.0;356716.08585740265;0.0;2.8033498898610093e-06;-0.0;356716.08585740265;0.0;356716.08585740265;0.0;0.0;0.00249853515625;12.49267578125;
59.975;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7282.0;0.0;358087.69398758764;0.0;2.79261202434581e-06;-0.0;358087.69398758764;0.0;358087.69398758764;0.0;0.0;0.00248896484375;12.44482421875;
60.861;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7289.0;0.0;357743.80403589155;0.0;2.7952964907246095e-06;-0.0;357743.80403589155;0.0;357743.80403589155;0.0;0.0;0.002491357421875;12.456787109375;
61.744;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7255.0;0.0;359420.3428831996;0.0;2.7822576540275815e-06;-0.0;359420.3428831996;0.0;359420.3428831996;0.0;0.0;0.002479736328125;12.398681640625;
62.636;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7106.0;0.0;366956.73903991183;0.0;2.7251168696788415e-06;-0.0;366956.73903991183;0.0;366956.73903991183;0.0;0.0;0.00242880859375;12.14404296875;
63.53;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7078.0;0.0;368408.3904517679;0.0;2.7143790041636424e-06;-0.0;368408.3904517679;0.0;368408.3904517679;0.0;0.0;0.00241923828125;12.09619140625;
64.414;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7061.0;0.0;369295.36717428314;0.0;2.707859585815128e-06;-0.0;369295.36717428314;0.0;369295.36717428314;0.0;0.0;0.002413427734375;12.067138671875;
65.287;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;7070.0;0.0;368825.2599176256;0.0;2.7113110425878707e-06;-0.0;368825.2599176256;0.0;368825.2599176256;0.0;0.0;0.00241650390625;12.08251953125;
66.19;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6910.0;0.0;377365.35276665894;0.0;2.6499518110724453e-06;-0.0;377365.35276665894;0.0;377365.35276665894;0.0;0.0;0.00236181640625;11.80908203125;
67.083;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6888.0;0.0;378570.6428016279;0.0;2.6415149167390743e-06;-0.0;378570.6428016279;0.0;378570.6428016279;0.0;0.0;0.002354296875;11.771484375;
67.965;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6844.0;0.0;381004.4692603176;0.0;2.624641128072332e-06;-0.0;381004.4692603176;0.0;381004.4692603176;0.0;0.0;0.0023392578125;11.6962890625;
68.849;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6704.0;0.0;388961.0065062072;0.0;2.5709518004963347e-06;-0.0;388961.0065062072;0.0;388961.0065062072;0.0;0.0;0.00229140625;11.45703125;
69.741;1.0;0.0;50;5000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;6651.0;0.0;392060.5303890563;0.0;2.5506265550568495e-06;-0.0;392060.5303890563;0.0;392060.5303890563;0.0;0.0;0.002273291015625;11.366455078125;
