TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
10.093;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-290.0;-159.0;-17283678.84753997;-9476223.919858122;-4.44854428486836e-08;2.4390294527381695e-08;19711021.64486133;-2.6400741206524954;-22479263.686358735;0.0496875; - ;-1.16927490234375e-05;-0.584637451171875;
10.997;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-279.0;-152.0;-18017704.936978403;-9816097.313335912;-4.279806398200938e-08;2.3316507975861756e-08;20518125.10101487;-2.6427483182024885;-23365542.899799407;0.0475; - ;-1.124923095703125e-05;-0.5624615478515625;
11.892;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-285.0;-155.0;-17652362.410237998;-9600407.626620669;-4.3718452454740775e-08;2.3776702212227443e-08;20094121.659322653;-2.643475943589479;-22873636.733487837;0.0484375; - ;-1.149114990234375e-05;-0.5745574951171875;
12.775;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-154.0;-17670313.615006763;-9514784.25423441;-4.387185053352935e-08;2.3623304133438874e-08;20069157.9957237;-2.647651284670212;-22793658.982671443;0.0481249999999999; - ;-1.15314697265625e-05;-0.576573486328125;
13.658;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-277.0;-151.0;-18142863.979957767;-9890153.288713444;-4.2491267824432264e-08;2.316310989707319e-08;20663461.604230262;-2.642498904330272;-23534247.180664383;0.0471875; - ;-1.116859130859375e-05;-0.5584295654296875;
14.549;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-282.0;-153.0;-17859716.361812223;-9689846.111195987;-4.325825821837509e-08;2.3469906054650305e-08;20319020.305690017;-2.644484734139337;-23116973.29448238;0.0478124999999999; - ;-1.13701904296875e-05;-0.568509521484375;
15.441;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-285.0;-153.0;-17756285.181466345;-9532321.518471405;-4.371845245474078e-08;2.3469906054650312e-08;20153183.79256921;-2.648907565416342;-22873636.733487833;0.0478124999999999; - ;-1.149114990234375e-05;-0.5745574951171875;
16.331;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-149.0;-17855990.328448154;-9237994.996315194;-4.4178646691106465e-08;2.2856313739496063e-08;20104152.361180976;-2.6641528157521535;-22635369.684180673;0.0465625; - ;-1.1612109375e-05;-0.58060546875;
17.223;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-281.0;-149.0;-18107937.741457988;-9601717.877143206;-4.3104860139586526e-08;2.2856313739496063e-08;20496106.836196236;-2.6540396134375555;-23199240.103359547;0.0465625; - ;-1.132987060546875e-05;-0.5664935302734375;
18.112;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-150.0;-17876333.993121438;-9375699.64674201;-4.387185053352935e-08;2.3009711818284615e-08;20185813.357394032;-2.6585568925751484;-22793658.982671443;0.0468749999999999; - ;-1.15314697265625e-05;-0.576573486328125;
19.014;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-282.0;-158.0;-17593926.4247609;-9857589.98266746;-4.3258258218375085e-08;2.4236896448593136e-08;20167258.79504415;-2.630888395593454;-23116973.294482388;0.049375; - ;-1.13701904296875e-05;-0.568509521484375;
19.914;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-287.0;-145.0;-18095335.479966316;-9142242.664094476;-4.4025248612317926e-08;2.2242721424341798e-08;20273671.770592447;-2.673772607049704;-22714238.568097662;0.0453124999999999; - ;-1.1571789550781253e-05;-0.5785894775390625;
21.124;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-279.0;-152.0;-18017704.936978403;-9816097.313335912;-4.279806398200938e-08;2.3316507975861756e-08;20518125.10101487;-2.6427483182024885;-23365542.899799407;0.0475; - ;-1.124923095703125e-05;-0.5624615478515625;
22.204;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-146.0;-18081601.851836774;-9230468.078210386;-4.3871850533529334e-08;2.239611950313037e-08;20301375.974825155;-2.669588693137551;-22793658.98267145;0.045625; - ;-1.15314697265625e-05;-0.576573486328125;
23.163;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-285.0;-143.0;-18273217.771284197;-9168667.162433824;-4.3718452454740775e-08;2.1935925266764667e-08;20444435.55719426;-2.6765425209644302;-22873636.733487837;0.0446874999999999; - ;-1.149114990234375e-05;-0.5745574951171875;
24.118;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-296.0;-143.0;-17856105.074140873;-8626429.140547791;-4.5405831321414975e-08;2.1935925266764683e-08;19830677.4502449;-2.691549647366762;-22023602.935959578;0.0446875; - ;-1.193466796875e-05;-0.5967333984375;
25.098;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-292.0;-151.0;-17614806.356922753;-9109026.574984027;-4.4792239006260727e-08;2.3163109897073184e-08;19830677.4502449;-2.664340441811212;-22325296.12686313;0.0471875; - ;-1.1773388671875e-05;-0.58866943359375;
26.041;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-284.0;-153.0;-17790728.460178785;-9584441.740870966;-4.3565054375952216e-08;2.3469906054650312e-08;20208204.83437272;-2.6474413329621904;-22954177.707901523;0.0478125; - ;-1.1450830078125e-05;-0.57254150390625;
26.954;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-295.0;-148.0;-17654628.320906185;-8857237.259302087;-4.5252433242626417e-08;2.2702915660707498e-08;19751874.67094989;-2.676590031868147;-22098259.217098415;0.04625; - ;-1.189434814453125e-05;-0.5947174072265625;
27.874;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-282.0;-139.0;-18598352.817749176;-9167273.197401194;-4.3258258218375085e-08;2.132233295161042e-08;20734937.313849516;-2.683634883613476;-23116973.294482388;0.0434375; - ;-1.13701904296875e-05;-0.568509521484375;
28.79;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-292.0;-146.0;-17860236.901490502;-8930118.450745255;-4.4792239006260727e-08;2.239611950313037e-08;19968351.90299149;-2.677945044588987;-22325296.12686313;0.045625; - ;-1.1773388671875e-05;-0.58866943359375;
29.706;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-284.0;-146.0;-18155887.4711539;-9333660.460522778;-4.3565054375952216e-08;2.2396119503130357e-08;20414540.588941243;-2.6667410316327103;-22954177.707901526;0.0456249999999999; - ;-1.1450830078125e-05;-0.57254150390625;
30.599;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-273.0;-140.0;-18906854.487448297;-9695822.814076051;-4.1877675509278e-08;2.147573103039898e-08;21248014.651997525;-2.667741317095033;-23879071.31517961;0.04375; - ;-1.100731201171875e-05;-0.5503656005859375;
31.535;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-267.0;-137.0;-19327204.548565995;-9916955.14289716;-4.095728703654662e-08;2.1015536794033287e-08;21722956.404880635;-2.667513232251425;-24415679.659340948;0.0428125; - ;-1.0765393066406253e-05;-0.5382696533203125;
32.455;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-142.0;-18285897.706420105;-9079012.147942849;-4.3871850533529334e-08;2.1782527187976095e-08;20415741.8800335;-2.68074615771108;-22793658.982671447;0.0443749999999999; - ;-1.15314697265625e-05;-0.576573486328125;
33.365;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-287.0;-144.0;-18146056.123521045;-9104641.39995481;-4.4025248612317906e-08;2.2089323345553232e-08;20302065.11317868;-2.676552287829364;-22714238.568097673;0.045; - ;-1.1571789550781253e-05;-0.5785894775390625;
34.271;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-283.0;-137.0;-18661850.034791935;-9034181.818962883;-4.341165629716365e-08;2.1015536794033297e-08;20733573.928754862;-2.690746621194304;-23035287.876480684;0.0428125; - ;-1.141051025390625e-05;-0.5705255126953125;
35.19;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-291.0;-136.0;-18386123.48189823;-8592827.469203297;-4.4638840927472155e-08;2.086213871524472e-08;20294980.182476263;-2.7044012658880354;-22402015.357539635;0.0424999999999999; - ;-1.1733068847656249e-05;-0.5866534423828125;
36.103;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-283.0;-134.0;-18816596.162368923;-8909625.038012145;-4.341165629716365e-08;2.0555342557667607e-08;20819359.006839037;-2.6993703370375215;-23035287.87648068;0.041875; - ;-1.141051025390625e-05;-0.5705255126953125;
37.009;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-136.0;-18508163.476781167;-8739966.086257776;-4.4178646691106465e-08;2.0862138715244728e-08;20468002.4055156;-2.7004131731748124;-22635369.684180673;0.0425; - ;-1.1612109375e-05;-0.58060546875;
37.917;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-141.0;-18258868.009576287;-8939237.46302172;-4.4178646691106465e-08;2.1629129109187533e-08;20329688.325486433;-2.6863130501012797;-22635369.684180673;0.0440624999999999; - ;-1.1612109375e-05;-0.58060546875;
38.825;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-276.0;-141.0;-18730964.588277303;-9569079.73531558;-4.23378697456437e-08;2.1629129109187546e-08;21033694.905748863;-2.66928725225924;-23619516.192188524;0.0440625; - ;-1.1128271484375e-05;-0.55641357421875;
39.727;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-289.0;-133.0;-18614633.826239754;-8566596.18993041;-4.433204476989504e-08;2.0401944478879035e-08;20491246.003264893;-2.7102825724192066;-22557046.605688695;0.0415625; - ;-1.165242919921875e-05;-0.5826214599609375;
40.609;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-291.0;-136.0;-18386123.48189823;-8592827.469203297;-4.4638840927472155e-08;2.086213871524472e-08;20294980.182476263;-2.7044012658880354;-22402015.357539635;0.0424999999999999; - ;-1.1733068847656249e-05;-0.5866534423828125;
41.507;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-143.0;-18234927.186137155;-9117463.59306858;-4.3871850533529334e-08;2.1935925266764673e-08;20387268.37648082;-2.677945044588987;-22793658.982671447;0.0446875; - ;-1.15314697265625e-05;-0.576573486328125;
42.391;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-279.0;-144.0;-18450523.193678908;-9522850.680608464;-4.2798063982009395e-08;2.2089323345553226e-08;20763104.084063355;-2.6651252341160867;-23365542.899799403;0.0449999999999999; - ;-1.124923095703125e-05;-0.5624615478515625;
43.281;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-274.0;-137.0;-19033537.135894984;-9516768.567947496;-4.2031073588066574e-08;2.1015536794033297e-08;21280141.44406392;-2.677945044588987;-23791921.419868737;0.0428125; - ;-1.10476318359375e-05;-0.552381591796875;
44.175;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-144.0;-18183885.325036023;-9155522.681137022;-4.3871850533529334e-08;2.2089323345553232e-08;20358715.1136528;-2.675151755764468;-22793658.98267145;0.045; - ;-1.15314697265625e-05;-0.576573486328125;
45.057;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-147.0;-17957094.51746656;-9165600.326623555;-4.417864669110647e-08;2.254951758191892e-08;20160988.885881305;-2.669646479904318;-22635369.68418067;0.0459375; - ;-1.1612109375e-05;-0.58060546875;
45.942;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-292.0;-140.0;-18152502.755577292;-8703254.745824732;-4.4792239006260727e-08;2.1475731030398984e-08;20131070.499652073;-2.6945181127016045;-22325296.12686313;0.04375; - ;-1.1773388671875e-05;-0.58866943359375;
46.822;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-287.0;-136.0;-18549041.95326067;-8789789.915133974;-4.40252486123179e-08;2.0862138715244712e-08;20526260.35438544;-2.699068662754351;-22714238.568097677;0.0424999999999999; - ;-1.1571789550781253e-05;-0.5785894775390625;
47.71;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-289.0;-128.0;-18857785.792039696;-8352237.305816884;-4.4332044769895043e-08;1.96349540849362e-08;20624644.31186956;-2.724653257450524;-22557046.60568869;0.0399999999999999; - ;-1.165242919921875e-05;-0.5826214599609375;
48.604;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-279.0;-140.0;-18665625.607940037;-9366263.745919729;-4.2798063982009395e-08;2.1475731030398977e-08;20883784.999226484;-2.676512380812734;-23365542.8997994;0.0437499999999999; - ;-1.124923095703125e-05;-0.5624615478515625;
49.491;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-294.0;-138.0;-18170098.804502707;-8528821.8878278;-4.5099035163837864e-08;2.116893487282185e-08;20072202.00575117;-2.702733354626287;-22173423.36409535;0.043125; - ;-1.18540283203125e-05;-0.592701416015625;
50.38;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-286.0;-146.0;-18081601.851836774;-9230468.078210386;-4.3871850533529334e-08;2.239611950313037e-08;20301375.974825155;-2.669588693137551;-22793658.98267145;0.045625; - ;-1.15314697265625e-05;-0.576573486328125;
51.269;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-283.0;-144.0;-18297775.063123845;-9310528.65402768;-4.3411656297163644e-08;2.2089323345553232e-08;20530331.611499783;-2.670902907480675;-23035287.876480687;0.0449999999999999; - ;-1.141051025390625e-05;-0.5705255126953125;
52.139;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-142.0;-18208752.987980384;-8977926.820462553;-4.4178646691106465e-08;2.1782527187976108e-08;20301769.75957676;-2.6835160175958497;-22635369.684180673;0.044375; - ;-1.1612109375e-05;-0.58060546875;
53.03;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-284.0;-131.0;-18927100.16876929;-8730458.176439354;-4.35650543759522e-08;2.0095148321301897e-08;20843608.631165173;-2.7094081919949984;-22954177.70790153;0.0409374999999999; - ;-1.1450830078125e-05;-0.57254150390625;
53.925;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-290.0;-138.0;-18328803.187997065;-8721982.206702055;-4.4485442848683596e-08;2.1168934872821856e-08;20298226.521505732;-2.697441181299432;-22479263.68635874;0.043125; - ;-1.16927490234375e-05;-0.584637451171875;
54.8;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-291.0;-141.0;-18142585.858072855;-8790737.477622926;-4.463884092747216e-08;2.1629129109187533e-08;20160121.205439948;-2.6903925344578483;-22402015.35753963;0.0440624999999999; - ;-1.1733068847656249e-05;-0.5866534423828125;
55.689;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-280.0;-142.0;-18519096.33671857;-9391827.427907277;-4.2951462060797954e-08;2.1782527187976105e-08;20764473.30331917;-2.672247100556008;-23282094.53230012;0.044375; - ;-1.128955078125e-05;-0.5644775390625;
56.579;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-282.0;-134.0;-18858783.17881019;-8961265.765817609;-4.3258258218375085e-08;2.055534255766759e-08;20879606.967349477;-2.697999662173234;-23116973.294482388;0.0418749999999999; - ;-1.13701904296875e-05;-0.568509521484375;
57.462;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-288.0;-141.0;-18258868.009576287;-8939237.46302172;-4.4178646691106465e-08;2.1629129109187533e-08;20329688.325486433;-2.6863130501012797;-22635369.684180673;0.0440624999999999; - ;-1.1612109375e-05;-0.58060546875;
58.356;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-291.0;-138.0;-18288985.90013799;-8673127.33408606;-4.4638840927472155e-08;2.116893487282185e-08;20241297.95760927;-2.698775364625204;-22402015.357539635;0.043125; - ;-1.1733068847656249e-05;-0.5866534423828125;
59.237;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-270.0;-129.0;-19657211.184171375;-9391778.676881876;-4.141748127291231e-08;1.9788352163724763e-08;21785579.135167494;-2.695880340961158;-24144394.329792716;0.0403124999999999; - ;-1.08863525390625e-05;-0.544317626953125;
60.134;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-290.0;-138.0;-18328803.187997065;-8721982.206702055;-4.4485442848683596e-08;2.1168934872821856e-08;20298226.521505732;-2.697441181299432;-22479263.68635874;0.043125; - ;-1.16927490234375e-05;-0.584637451171875;
61.026;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-292.0;-142.0;-18055393.71856487;-8780362.698754154;-4.4792239006260727e-08;2.1782527187976118e-08;20077151.477589276;-2.6889638823639412;-22325296.12686313;0.044375; - ;-1.1773388671875e-05;-0.58866943359375;
61.911;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-281.0;-137.0;-18743837.079723455;-9138454.376947025;-4.310486013958651e-08;2.1015536794033284e-08;20852884.137949795;-2.687959015994778;-23199240.10335955;0.0428125; - ;-1.132987060546875e-05;-0.5664935302734375;
62.801;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-291.0;-130.0;-18674998.89242883;-8342783.010363397;-4.463884092747216e-08;1.9941750242513342e-08;20453792.11760563;-2.7214568895751277;-22402015.35753963;0.040625; - ;-1.1733068847656249e-05;-0.5866534423828125;
63.692;1.0;0.0;50;50000;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;4;PORT5;PORT5;1;Quadrants,IN_PHASE,0;-284.0;-131.0;-18927100.16876929;-8730458.176439354;-4.35650543759522e-08;2.0095148321301897e-08;20843608.631165173;-2.7094081919949984;-22954177.70790153;0.0409374999999999; - ;-1.1450830078125e-05;-0.57254150390625;
