TimeStamp [Seconds];m;n;ingain;rsense;contacts;harmonic;modevi;frequency [Hertz];dcbiasP;dcbiasN;outgain;inport;outport;filter;phaseShift;VadcI [Integer];VadcQ [Integer];Re [Ohm];Im [Ohm];Conductance [Siemens];Susceptance [Siemens];Zmod [Ohm];ZPha [Radians];Rp [Ohm];Cp [Farad];Lp [Henry];Current [Ampere];Voltage [Volt];Unnamed: 29
20.962;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1835.0;0.0;142103.24728161382;0.0;7.037136864425378e-06;-0.0;142103.24728161382;0.0;142103.24728161382;0.0;0.0;0.00627197265625;3.135986328125;
22.073;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1800.0;0.0;144866.3659787563;0.0;6.9029135454853845e-06;-0.0;144866.3659787563;0.0;144866.3659787563;0.0;0.0;0.00615234375;3.076171875;
23.031;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1784.0;0.0;146165.61589784827;0.0;6.84155431396996e-06;-0.0;146165.61589784827;0.0;146165.61589784827;0.0;0.0;0.00609765625;3.048828125;
23.97;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1757.0;0.0;148411.7579748215;0.0;6.738010610787678e-06;-0.0;148411.7579748215;0.0;148411.7579748215;0.0;0.0;0.00600537109375;3.002685546875;
24.967;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1717.0;0.0;151869.22467196351;0.0;6.584612531999114e-06;-0.0;151869.22467196351;0.0;151869.22467196351;0.0;0.0;0.00586865234375;2.934326171875;
25.901;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1700.0;0.0;153387.91691868313;0.0;6.519418348513975e-06;-0.0;153387.91691868313;0.0;153387.91691868313;0.0;0.0;0.005810546875;2.9052734375;
26.826;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1685.0;0.0;154753.38798917586;0.0;6.461894068968264e-06;-0.0;154753.38798917586;0.0;154753.38798917586;0.0;0.0;0.00575927734375;2.879638671875;
27.736;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1651.0;0.0;157940.31421063677;0.0;6.331505701997984e-06;-0.0;157940.31421063677;0.0;157940.31421063677;0.0;0.0;0.00564306640625;2.821533203125;
28.661;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1625.0;0.0;160467.359238007;0.0;6.231796950785417e-06;-0.0;160467.359238007;0.0;160467.359238007;0.0;0.0;0.00555419921875;2.777099609375;
29.569;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1618.0;0.0;161161.593795897;0.0;6.204952286997418e-06;-0.0;161161.593795897;0.0;161161.593795897;0.0;0.0;0.0055302734375;2.76513671875;
30.472;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1589.0;0.0;164102.868950133;0.0;6.093738679875709e-06;-0.0;164102.868950133;0.0;164102.868950133;0.0;0.0;0.00543115234375;2.715576171875;
31.397;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1578.0;0.0;165246.80529896155;0.0;6.051554208208854e-06;-0.0;165246.80529896155;0.0;165246.80529896155;0.0;0.0;0.0053935546875;2.69677734375;
32.311;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1562.0;0.0;166939.47423928382;0.0;5.990194976693429e-06;-0.0;166939.47423928382;0.0;166939.47423928382;0.0;0.0;0.0053388671875;2.66943359375;
33.245;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1531.0;0.0;170319.69873400478;0.0;5.871311465632292e-06;-0.0;170319.69873400478;0.0;170319.69873400478;0.0;0.0;0.00523291015625;2.616455078125;
34.134;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1524.0;0.0;171102.00706152318;0.0;5.844466801844293e-06;-0.0;171102.00706152318;0.0;171102.00706152318;0.0;0.0;0.005208984375;2.6044921875;
35.067;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1487.0;0.0;175359.42082162833;0.0;5.702573578964871e-06;-0.0;175359.42082162833;0.0;175359.42082162833;0.0;0.0;0.00508251953125;2.541259765625;
35.966;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1479.0;0.0;176307.95048124497;0.0;5.671893963207158e-06;-0.0;176307.95048124497;0.0;176307.95048124497;0.0;0.0;0.00505517578125;2.527587890625;
36.873;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1458.0;0.0;178847.36540587197;0.0;5.591359971843162e-06;-0.0;178847.36540587197;0.0;178847.36540587197;0.0;0.0;0.0049833984375;2.49169921875;
37.78;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1459.0;0.0;178724.78325000778;0.0;5.595194923812876e-06;-0.0;178724.78325000778;0.0;178724.78325000778;0.0;0.0;0.00498681640625;2.493408203125;
38.699;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1435.0;0.0;181713.9085447814;0.0;5.5031560765397374e-06;-0.0;181713.9085447814;0.0;181713.9085447814;0.0;0.0;0.00490478515625;2.452392578125;
39.604;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1427.0;0.0;182732.6270229582;0.0;5.472476460782025e-06;-0.0;182732.6270229582;0.0;182732.6270229582;0.0;0.0;0.00487744140625;2.438720703125;
40.485;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1422.0;0.0;183375.14680855224;0.0;5.453301700933455e-06;-0.0;183375.14680855224;0.0;183375.14680855224;0.0;0.0;0.0048603515625;2.43017578125;
41.376;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1406.0;0.0;185461.91946071215;0.0;5.391942469418029e-06;-0.0;185461.91946071215;0.0;185461.91946071215;0.0;0.0;0.0048056640625;2.40283203125;
42.27;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1387.0;0.0;188002.4936999;0.0;5.319078381993461e-06;-0.0;188002.4936999;0.0;188002.4936999;0.0;0.0;0.00474072265625;2.370361328125;
43.157;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1380.0;0.0;188956.1295375082;0.0;5.292233718205462e-06;-0.0;188956.1295375082;0.0;188956.1295375082;0.0;0.0;0.004716796875;2.3583984375;
44.054;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1375.0;0.0;189643.24273582644;0.0;5.273058958356891e-06;-0.0;189643.24273582644;0.0;189643.24273582644;0.0;0.0;0.00469970703125;2.349853515625;
44.928;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1361.0;0.0;191594.01819379965;0.0;5.219369630780894e-06;-0.0;191594.01819379965;0.0;191594.01819379965;0.0;0.0;0.00465185546875;2.325927734375;
45.819;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1348.0;0.0;193441.73498646985;0.0;5.16951525517461e-06;-0.0;193441.73498646985;0.0;193441.73498646985;0.0;0.0;0.004607421875;2.3037109375;
46.699;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1336.0;0.0;195179.23560012077;0.0;5.123495831538041e-06;-0.0;195179.23560012077;0.0;195179.23560012077;0.0;0.0;0.00456640625;2.283203125;
47.582;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1336.0;0.0;195179.23560012077;0.0;5.123495831538041e-06;-0.0;195179.23560012077;0.0;195179.23560012077;0.0;0.0;0.00456640625;2.283203125;
48.478;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1316.0;0.0;198145.4853812776;0.0;5.04679679214376e-06;-0.0;198145.4853812776;0.0;198145.48538127757;0.0;0.0;0.004498046875;2.2490234375;
49.365;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1314.0;0.0;198447.07668322785;0.0;5.0391268882043305e-06;-0.0;198447.07668322785;0.0;198447.07668322785;0.0;0.0;0.0044912109375;2.24560546875;
50.251;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1302.0;0.0;200276.0819982806;0.0;4.993107464567762e-06;-0.0;200276.0819982806;0.0;200276.0819982806;0.0;0.0;0.0044501953125;2.22509765625;
51.148;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1297.0;0.0;201048.1563313503;0.0;4.973932704719191e-06;-0.0;201048.1563313503;0.0;201048.1563313503;0.0;0.0;0.00443310546875;2.216552734375;
52.016;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1288.0;0.0;202452.99593304453;0.0;4.939418136991764e-06;-0.0;202452.99593304453;0.0;202452.99593304453;0.0;0.0;0.00440234375;2.201171875;
52.907;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1277.0;0.0;204196.9136740496;0.0;4.897233665324909e-06;-0.0;204196.9136740496;0.0;204196.9136740496;0.0;0.0;0.00436474609375;2.182373046875;
53.805;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1268.0;0.0;205646.26085312408;0.0;4.862719097597482e-06;-0.0;205646.26085312408;0.0;205646.26085312408;0.0;0.0;0.004333984375;2.1669921875;
54.679;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1258.0;0.0;207280.96880903127;0.0;4.824369577900341e-06;-0.0;207280.96880903127;0.0;207280.9688090313;0.0;0.0;0.0042998046875;2.14990234375;
55.566;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1249.0;0.0;208774.5866787521;0.0;4.789855010172915e-06;-0.0;208774.5866787521;0.0;208774.5866787521;0.0;0.0;0.00426904296875;2.134521484375;
56.45;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1235.0;0.0;211141.26215527233;0.0;4.736165682596917e-06;-0.0;211141.26215527233;0.0;211141.26215527233;0.0;0.0;0.00422119140625;2.110595703125;
57.341;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1229.0;0.0;212172.0575766976;0.0;4.713155970778633e-06;-0.0;212172.0575766976;0.0;212172.0575766976;0.0;0.0;0.00420068359375;2.100341796875;
58.235;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1235.0;0.0;211141.26215527233;0.0;4.736165682596917e-06;-0.0;211141.26215527233;0.0;211141.26215527233;0.0;0.0;0.00422119140625;2.110595703125;
59.114;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1225.0;0.0;212864.86429531535;0.0;4.697816162899776e-06;-0.0;212864.86429531535;0.0;212864.86429531535;0.0;0.0;0.00418701171875;2.093505859375;
60.013;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1220.0;0.0;213737.26128013225;0.0;4.678641403051205e-06;-0.0;213737.26128013225;0.0;213737.26128013228;0.0;0.0;0.004169921875;2.0849609375;
60.899;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1210.0;0.0;215503.6849270755;0.0;4.640291883354065e-06;-0.0;215503.6849270755;0.0;215503.68492707543;0.0;0.0;0.0041357421875;2.06787109375;
61.783;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1210.0;0.0;215503.6849270755;0.0;4.640291883354065e-06;-0.0;215503.6849270755;0.0;215503.68492707543;0.0;0.0;0.0041357421875;2.06787109375;
62.674;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1193.0;0.0;218574.56727725177;0.0;4.575097699868924e-06;-0.0;218574.56727725177;0.0;218574.56727725177;0.0;0.0;0.00407763671875;2.038818359375;
63.569;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1193.0;0.0;218574.56727725177;0.0;4.575097699868924e-06;-0.0;218574.56727725177;0.0;218574.56727725177;0.0;0.0;0.00407763671875;2.038818359375;
64.453;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1193.0;0.0;218574.56727725177;0.0;4.575097699868924e-06;-0.0;218574.56727725177;0.0;218574.56727725177;0.0;0.0;0.00407763671875;2.038818359375;
65.326;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1186.0;0.0;219864.63639271617;0.0;4.548253036080926e-06;-0.0;219864.63639271617;0.0;219864.63639271617;0.0;0.0;0.0040537109375;2.02685546875;
66.229;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1167.0;0.0;223444.2662911408;0.0;4.475388948656358e-06;-0.0;223444.2662911408;0.0;223444.2662911408;0.0;0.0;0.00398876953125;1.994384765625;
67.118;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1161.0;0.0;224599.0170213276;0.0;4.4523792368380734e-06;-0.0;224599.0170213276;0.0;224599.0170213276;0.0;0.0;0.00396826171875;1.984130859375;
68.007;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1154.0;0.0;225961.40273982784;0.0;4.425534573050075e-06;-0.0;225961.40273982784;0.0;225961.4027398278;0.0;0.0;0.0039443359375;1.97216796875;
68.889;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1141.0;0.0;228535.89724957172;0.0;4.375680197443791e-06;-0.0;228535.89724957172;0.0;228535.89724957172;0.0;0.0;0.00389990234375;1.949951171875;
69.78;1.0;0.0;50;500;TWO;FIRST_HARMONIC;VOUT_IIN;78125.0;0;0;7;PORT_EXT1_SP2;PORT_EXT1_SP2;1;Fine,IN_PHASE,0;1122.0;0.0;232405.93472527748;0.0;4.302816110019223e-06;-0.0;232405.93472527748;0.0;232405.93472527748;0.0;0.0;0.0038349609375;1.91748046875;
