OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
150.0;250.0;440.0;850.0;170.0;334.0;150.0;290.0;550.0;1060.0;191.0;338.0;6.0;16.0;-6.0;37.0
180.0;310.0;560.0;1110.0;217.0;413.0;200.0;360.0;670.0;1240.0;222.0;388.0;7.0;13.0;-6.0;37.0
140.0;240.0;440.0;810.0;150.0;285.0;110.0;220.0;420.0;760.0;138.0;240.0;2.0;10.0;-7.0;34.0
90.0;150.0;280.0;530.0;98.0;192.0;80.0;170.0;310.0;550.0;98.0;173.0;-4.0;12.0;-8.0;41.0
60.0;100.0;190.0;330.0;56.0;109.0;40.0;90.0;150.0;210.0;43.0;83.0;-4.0;14.0;-11.0;39.0
70.0;130.0;230.0;410.0;71.0;123.0;40.0;90.0;170.0;310.0;55.0;103.0;4.0;11.0;-11.0;41.0
50.0;70.0;140.0;240.0;39.0;77.0;30.0;60.0;130.0;240.0;45.0;77.0;4.0;11.0;-12.0;42.0
70.0;60.0;130.0;250.0;53.0;112.0;40.0;90.0;190.0;380.0;76.0;145.0;4.0;12.0;-16.0;41.0
90.0;150.0;290.0;560.0;111.0;219.0;90.0;180.0;360.0;700.0;133.0;242.0;-2.0;10.0;-18.0;51.0
160.0;280.0;490.0;960.0;189.0;356.0;140.0;270.0;520.0;990.0;191.0;339.0;-2.0;13.0;-18.0;53.0
140.0;240.0;440.0;830.0;155.0;302.0;110.0;210.0;420.0;800.0;148.0;261.0;-2.0;13.0;-16.0;52.0
80.0;140.0;260.0;460.0;86.0;177.0;70.0;140.0;280.0;490.0;90.0;158.0;0.0;16.0;-16.0;51.0
80.0;140.0;260.0;460.0;89.0;121.0;70.0;140.0;280.0;560.0;104.0;191.0;0.0;14.0;-16.0;46.0
80.0;130.0;250.0;460.0;89.0;175.0;60.0;140.0;280.0;560.0;104.0;191.0;1.0;9.0;-16.0;56.0
140.0;240.0;450.0;890.0;173.0;319.0;140.0;270.0;540.0;1060.0;203.0;373.0;2.0;13.0;-16.0;53.0
210.0;370.0;680.0;1240.0;226.0;404.0;180.0;340.0;630.0;1180.0;212.0;369.0;1.0;13.0;-20.0;52.0
180.0;300.0;560.0;1010.0;183.0;326.0;140.0;250.0;460.0;860.0;153.0;264.0;0.0;14.0;-20.0;54.0
90.0;150.0;280.0;470.0;81.0;158.0;120.0;250.0;460.0;860.0;153.0;264.0;0.0;10.0;-20.0;56.0
130.0;220.0;410.0;440.0;84.0;177.0;80.0;250.0;330.0;620.0;116.0;213.0;-2.0;11.0;-20.0;64.0
130.0;220.0;410.0;770.0;153.0;300.0;120.0;250.0;470.0;890.0;171.0;309.0;-2.0;12.0;-20.0;68.0
160.0;280.0;500.0;960.0;190.0;370.0;160.0;300.0;560.0;1050.0;190.0;340.0;-2.0;11.0;-23.0;62.0
130.0;210.0;380.0;690.0;126.0;247.0;100.0;190.0;360.0;680.0;126.0;227.0;-2.0;15.0;-23.0;60.0
110.0;190.0;350.0;650.0;119.0;228.0;80.0;180.0;340.0;670.0;128.0;230.0;-4.0;10.0;-24.0;46.0
90.0;160.0;300.0;600.0;120.0;249.0;120.0;210.0;400.0;770.0;148.0;279.0;-2.0;10.0;-24.0;39.0
140.0;240.0;430.0;830.0;164.0;326.0;130.0;260.0;470.0;880.0;160.0;295.0;0.0;8.0;-21.0;45.0
110.0;180.0;340.0;610.0;112.0;218.0;90.0;180.0;340.0;640.0;118.0;210.0;2.0;14.0;-15.0;53.0
100.0;150.0;280.0;490.0;87.0;172.0;80.0;130.0;280.0;500.0;97.0;174.0;2.0;14.0;-15.0;51.0
