OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
-148.0;-236.0;-303.0;-467.0;-65.0;-87.0;-134.0;-193.0;-290.0;-421.0;-53.0;-68.0;-9.0;-7.0;18.0;-12.0
-148.0;-236.0;-303.0;-467.0;-65.0;-87.0;-134.0;-193.0;-290.0;-421.0;-53.0;-68.0;-6.0;0.0;2.0;-12.0
-133.0;-191.0;-195.0;-283.0;-28.0;-47.0;-134.0;-193.0;-220.0;-123.0;6.0;31.0;-9.0;1.0;-2.0;-12.0
235.0;410.0;798.0;1265.0;193.0;245.0;215.0;357.0;644.0;1120.0;186.0;276.0;-11.0;7.0;-5.0;-10.0
464.0;804.0;1358.0;2142.0;314.0;404.0;329.0;547.0;966.0;1681.0;275.0;404.0;-11.0;6.0;-1.0;2.0
574.0;966.0;1629.0;2544.0;376.0;469.0;447.0;741.0;1277.0;2140.0;336.0;479.0;-12.0;6.0;-5.0;2.0
766.0;1252.0;2021.0;3098.0;450.0;573.0;556.0;909.0;1562.0;2503.0;397.0;560.0;-12.0;6.0;-6.0;4.0
913.0;1480.0;2361.0;3605.0;524.0;640.0;634.0;1026.0;1686.0;2750.0;428.0;596.0;-3.0;4.0;-6.0;-10.0
869.0;1405.0;2188.0;3303.0;472.0;597.0;642.0;1024.0;1664.0;2655.0;419.0;581.0;-12.0;-4.0;-2.0;-15.0
673.0;1075.0;1742.0;2648.0;386.0;500.0;551.0;881.0;1471.0;2301.0;346.0;471.0;-13.0;-4.0;-2.0;-15.0
588.0;962.0;1533.0;2417.0;361.0;470.0;434.0;715.0;1222.0;2029.0;331.0;458.0;-3.0;2.0;-2.0;-15.0
