OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE;LABEL
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;WATER_VAPOR
50.0;74.0;126.0;169.0;21.0;22.0;43.0;78.0;70.0;55.0;20.0;26.0;-6.0;4.0;-15.0;-2.0;WATER_VAPOR
64.0;52.0;150.0;227.0;12.0;18.0;32.0;76.0;99.0;172.0;27.0;32.0;-11.0;10.0;-15.0;-8.0;WATER_VAPOR
37.0;43.0;57.0;124.0;12.0;12.0;45.0;70.0;87.0;141.0;17.0;5.0;-11.0;4.0;-6.0;-8.0;WATER_VAPOR
36.0;59.0;78.0;112.0;10.0;19.0;40.0;61.0;74.0;28.0;10.0;19.0;0.0;-11.0;-15.0;2.0;WATER_VAPOR
46.0;86.0;111.0;184.0;21.0;23.0;92.0;115.0;120.0;50.0;11.0;19.0;2.0;-11.0;-15.0;10.0;WATER_VAPOR
92.0;153.0;248.0;354.0;51.0;50.0;43.0;58.0;98.0;145.0;31.0;42.0;2.0;-11.0;-15.0;21.0;WATER_VAPOR
93.0;172.0;257.0;344.0;47.0;50.0;47.0;79.0;143.0;224.0;41.0;44.0;3.0;-12.0;-15.0;12.0;WATER_VAPOR
95.0;159.0;257.0;419.0;54.0;68.0;97.0;164.0;196.0;218.0;36.0;66.0;4.0;-11.0;-13.0;16.0;WATER_VAPOR
114.0;176.0;254.0;372.0;49.0;68.0;116.0;170.0;160.0;142.0;36.0;60.0;8.0;-11.0;-7.0;12.0;WATER_VAPOR
79.0;120.0;188.0;313.0;34.0;41.0;32.0;46.0;76.0;38.0;19.0;30.0;6.0;-6.0;-13.0;15.0;WATER_VAPOR
65.0;109.0;154.0;222.0;28.0;25.0;29.0;49.0;42.0;31.0;4.0;12.0;6.0;-6.0;-16.0;7.0;WATER_VAPOR
41.0;75.0;108.0;113.0;17.0;21.0;18.0;14.0;-9.0;-69.0;-2.0;8.0;4.0;-5.0;-15.0;6.0;WATER_VAPOR
41.0;66.0;76.0;68.0;4.0;-9.0;18.0;14.0;-9.0;-109.0;-4.0;-1.0;2.0;-4.0;-15.0;5.0;WATER_VAPOR
41.0;66.0;76.0;68.0;4.0;-9.0;-23.0;-28.0;-55.0;-134.0;-7.0;-4.0;1.0;-3.0;-15.0;6.0;WATER_VAPOR
29.0;55.0;37.0;47.0;1.0;-9.0;-33.0;-49.0;-60.0;-144.0;-14.0;-6.0;-2.0;0.0;-15.0;9.0;WATER_VAPOR
45.0;71.0;75.0;110.0;8.0;-6.0;-33.0;-49.0;-55.0;-134.0;-7.0;-4.0;-5.0;0.0;-15.0;12.0;WATER_VAPOR
